head,relation,tail,timestamp,confidence,source_id
P00012,MET_WITH,P00892,2026-07-18 15:37:00,0.99,DIG003806
P00012,PRESENT_AT,LOC0132,2026-07-18 15:37:00,0.99,DIG003806
P00012,PRESENT_AT,LOC0006,2026-01-12 20:38:00,0.99,DIG003833
P00012,COMMUNICATED_WITH,P00713,2026-07-26 05:40:00,0.99,DIG004240
P00012,COMMUNICATED_WITH,P00768,2026-05-03 11:13:00,0.99,DIG005123
P00012,PRESENT_AT,LOC0095,2026-05-03 11:13:00,0.99,DIG005123
P00012,COMMUNICATED_WITH,P00069,2026-07-22 21:24:00,0.99,DIG005597
P00012,PRESENT_AT,LOC0026,2026-07-22 21:24:00,0.99,DIG005597
P00012,PRESENT_AT,LOC0126,2026-02-11 06:00:00,0.99,RPT00159
P00013,USES_PHONE,PH00574,,1.0,phones.csv
P00013,OWNS_ACCOUNT,ACC00905,,1.0,accounts.csv
P00013,OWNS_VEHICLE,VEH00013,,1.0,vehicles.csv
P00013,OWNS_VEHICLE,VEH00026,,1.0,vehicles.csv
P00013,PRESENT_AT,LOC0137,2026-02-02 13:03:00,0.79,GEO001154
P00013,PRESENT_AT,LOC0117,2026-05-04 01:01:00,0.95,GEO002827
P00013,PRESENT_AT,LOC0117,2026-06-16 03:26:00,0.65,GEO003433
P00013,PRESENT_AT,LOC0064,2026-05-06 10:39:00,0.68,GEO005242
P00013,PRESENT_AT,LOC0136,2026-07-29 23:46:00,0.99,DIG001992
P00013,PRESENT_AT,LOC0179,2026-02-21 17:37:00,0.99,DIG002238
P00013,PRESENT_AT,LOC0179,2026-05-25 12:36:00,0.99,DIG003364
P00013,TRANSFERRED_TO,P00065,2026-02-08 14:22:00,0.99,DIG002865
P00013,PRESENT_AT,LOC0131,2026-02-08 14:22:00,0.99,DIG002865
P00013,COMMUNICATED_WITH,P00781,2026-03-15 16:00:00,0.99,DIG003040
P00013,PRESENT_AT,LOC0083,2026-03-15 16:00:00,0.99,DIG003040
P00013,USED_VEHICLE_WITH,P00569,2026-05-25 12:36:00,0.99,DIG003364
P00013,PRESENT_AT,LOC0128,2026-08-18 17:10:00,0.99,DIG003800
P00013,COMMUNICATED_WITH,P00341,2026-06-09 11:34:00,0.99,DIG003914
P00013,PRESENT_AT,LOC0031,2026-06-09 11:34:00,0.99,DIG003914
P00013,PRESENT_AT,LOC0092,2026-02-28 04:47:00,0.99,DIG005877
P00013,PRESENT_AT,LOC0092,2026-05-02 19:29:00,0.99,RPT01051
P00013,PRESENT_AT,LOC0004,2026-08-31 15:07:00,0.99,RPT00671
P00014,USES_PHONE,PH01075,,1.0,phones.csv
P00014,OWNS_ACCOUNT,ACC01126,,1.0,accounts.csv
P00014,PRESENT_AT,LOC0176,2026-05-19 14:32:00,0.77,GEO001185
P00014,PRESENT_AT,LOC0019,2026-03-20 02:13:00,0.84,GEO003484
P00014,COMMUNICATED_WITH,P00245,2026-02-06 14:41:00,0.99,DIG000158
P00014,PRESENT_AT,LOC0023,2026-02-06 14:41:00,0.99,DIG000158
P00014,MOVED_WITH,P00089,2026-07-15 13:05:00,0.99,DIG000384
P00014,PRESENT_AT,LOC0113,2026-07-15 13:05:00,0.99,DIG000384
P00014,MET_WITH,P00501,2026-03-20 13:25:00,0.99,DIG000548
P00014,PRESENT_AT,LOC0111,2026-03-20 13:25:00,0.99,DIG000548
P00014,COMMUNICATED_WITH,P00196,2026-08-06 12:23:00,0.99,DIG000653
P00014,PRESENT_AT,LOC0003,2026-08-06 12:23:00,0.99,DIG000653
P00014,PRESENT_AT,LOC0014,2026-02-15 18:56:00,0.99,DIG001103
P00014,TRANSFERRED_TO,P00213,2026-05-29 12:35:00,0.99,DIG001639
P00014,PRESENT_AT,LOC0102,2026-05-29 12:35:00,0.99,DIG001639
P00014,PRESENT_AT,LOC0104,2026-01-31 23:49:00,0.99,DIG002325
P00014,COMMUNICATED_WITH,P00807,2026-03-13 23:46:00,0.99,DIG003403
P00014,PRESENT_AT,LOC0150,2026-03-13 23:46:00,0.99,DIG003403
P00014,PRESENT_AT,LOC0058,2026-04-06 16:50:00,0.99,DIG003856
P00014,PRESENT_AT,LOC0016,2026-01-09 04:04:00,0.99,DIG005594
P00014,PRESENT_AT,LOC0013,2026-03-30 01:06:00,0.99,RPT00992
P00015,USES_PHONE,PH00988,,1.0,phones.csv
P00015,USES_PHONE,PH00988,2026-08-19 00:28:00,0.99,RPT00201
P00015,OWNS_ACCOUNT,ACC01157,,1.0,accounts.csv
P00015,OWNS_ACCOUNT,ACC01157,2026-08-19 00:28:00,0.99,RPT00201
P00015,OWNS_VEHICLE,VEH00033,,1.0,vehicles.csv
P00015,OWNS_VEHICLE,VEH00312,,1.0,vehicles.csv
P00015,PRESENT_AT,LOC0019,2026-08-17 22:27:00,0.8,GEO001905
P00015,PRESENT_AT,LOC0012,2026-06-03 22:23:00,0.92,GEO003396
P00015,PRESENT_AT,LOC0071,2026-01-27 00:14:00,0.99,DIG000395
P00015,COMMUNICATED_WITH,P00437,2026-08-23 17:09:00,0.99,DIG000448
P00015,PRESENT_AT,LOC0091,2026-08-23 17:09:00,0.99,DIG000448
P00015,PRESENT_AT,LOC0091,2026-03-24 16:51:00,0.99,DIG003044
P00015,TRANSFERRED_TO,P00683,2026-03-23 11:06:00,0.99,DIG000872
P00015,PRESENT_AT,LOC0141,2026-03-23 11:06:00,0.99,DIG000872
P00015,PRESENT_AT,LOC0125,2026-06-04 21:21:00,0.99,DIG001505
P00015,MET_WITH,P00349,2026-04-04 19:01:00,0.99,DIG002563
P00015,PRESENT_AT,LOC0094,2026-04-04 19:01:00,0.99,DIG002563
P00015,PRESENT_AT,LOC0074,2026-06-09 17:59:00,0.99,DIG002616
P00015,MET_WITH,P00359,2026-04-05 05:12:00,0.99,DIG003022
P00015,PRESENT_AT,LOC0140,2026-04-05 05:12:00,0.99,DIG003022
P00015,PRESENT_AT,LOC0122,2026-08-09 13:24:00,0.99,DIG003318
P00015,COMMUNICATED_WITH,P00286,2026-08-14 05:16:00,0.99,DIG004053
P00015,PRESENT_AT,LOC0157,2026-08-14 05:16:00,0.99,DIG004053
P00015,PRESENT_AT,LOC0050,2026-06-12 21:36:00,0.99,RPT00117
P00015,MENTIONED_WITH,P00564,2026-08-19 00:28:00,0.99,RPT00201
P00015,PRESENT_AT,LOC0024,2026-08-19 00:28:00,0.99,RPT00201
P00015,OWNS_VEHICLE,VEH00293,2026-08-19 00:28:00,0.99,RPT00201
P00015,PRESENT_AT,LOC0128,2026-02-17 06:43:00,0.99,RPT01062
P00016,USES_PHONE,PH01155,,1.0,phones.csv
P00016,OWNS_ACCOUNT,ACC01069,,1.0,accounts.csv
P00016,OWNS_VEHICLE,VEH00048,,1.0,vehicles.csv
P00016,OWNS_VEHICLE,VEH00087,,1.0,vehicles.csv
P00016,PRESENT_AT,LOC0006,2026-07-19 15:01:00,0.85,GEO001116
P00016,PRESENT_AT,LOC0139,2026-06-13 02:24:00,0.83,GEO001197
P00016,PRESENT_AT,LOC0130,2026-01-20 02:57:00,0.73,GEO002711
P00016,PRESENT_AT,LOC0136,2026-02-27 02:41:00,0.75,GEO003717
P00016,PRESENT_AT,LOC0055,2026-05-02 23:29:00,0.66,GEO005157
P00016,PRESENT_AT,LOC0055,2026-05-25 11:56:00,0.99,DIG005081
P00016,COMMUNICATED_WITH,P00319,2026-05-24 07:24:00,0.99,DIG001594
P00016,PRESENT_AT,LOC0149,2026-05-24 07:24:00,0.99,DIG001594
P00016,MET_WITH,P00324,2026-05-24 16:34:00,0.99,DIG001636
P00016,PRESENT_AT,LOC0129,2026-05-24 16:34:00,0.99,DIG001636
P00016,MET_WITH,P00308,2026-02-05 09:54:00,0.99,DIG001663
P00016,PRESENT_AT,LOC0033,2026-02-05 09:54:00,0.99,DIG001663
P00016,PRESENT_AT,LOC0074,2026-06-07 01:30:00,0.99,DIG002162
P00016,COMMUNICATED_WITH,P00426,2026-04-22 11:24:00,0.99,DIG002206
P00016,PRESENT_AT,LOC0096,2026-04-22 11:24:00,0.99,DIG002206
P00016,TRANSFERRED_TO,P00048,2026-04-27 16:40:00,0.99,DIG002378
P00016,PRESENT_AT,LOC0153,2026-04-27 16:40:00,0.99,DIG002378
P00016,PRESENT_AT,LOC0109,2026-02-17 08:20:00,0.99,DIG003201
P00016,PRESENT_AT,LOC0109,2026-06-01 16:29:00,0.99,DIG003638
P00016,MOVED_WITH,P00359,2026-05-12 01:47:00,0.99,DIG003412
P00016,PRESENT_AT,LOC0017,2026-05-12 01:47:00,0.99,DIG003412
P00016,PRESENT_AT,LOC0141,2026-03-28 02:18:00,0.99,DIG003653
P00016,MET_WITH,P00711,2026-02-22 07:27:00,0.99,DIG003770
P00016,PRESENT_AT,LOC0120,2026-02-22 07:27:00,0.99,DIG003770
P00016,PRESENT_AT,LOC0179,2026-02-10 06:45:00,0.99,DIG005305
P00016,COMMUNICATED_WITH,P00559,2026-06-09 05:10:00,0.99,DIG005586
P00016,PRESENT_AT,LOC0152,2026-06-09 05:10:00,0.99,DIG005586
P00016,PRESENT_AT,LOC0046,2026-02-26 04:28:00,0.99,RPT00472
P00016,PRESENT_AT,LOC0042,2026-08-07 07:41:00,0.99,RPT00872
P00017,USES_PHONE,PH01171,,1.0,phones.csv
P00017,USES_PHONE,PH01171,2026-03-02 05:41:00,0.99,RPT00357
P00017,OWNS_ACCOUNT,ACC00557,,1.0,accounts.csv
P00017,OWNS_ACCOUNT,ACC00557,2026-03-02 05:41:00,0.99,RPT00357
P00017,PRESENT_AT,LOC0033,2026-05-22 19:42:00,0.67,GEO000557
P00017,PRESENT_AT,LOC0167,2026-04-26 10:19:00,0.8,GEO001155
P00017,PRESENT_AT,LOC0037,2026-06-21 23:41:00,0.7,GEO001187
P00017,PRESENT_AT,LOC0118,2026-06-25 20:51:00,0.69,GEO001366
P00017,PRESENT_AT,LOC0120,2026-08-19 16:27:00,0.97,GEO001763
P00017,PRESENT_AT,LOC0072,2026-04-24 17:12:00,0.75,GEO004202
P00017,PRESENT_AT,LOC0024,2026-04-24 13:17:00,0.67,GEO004476
P00017,PRESENT_AT,LOC0148,2026-04-05 14:14:00,0.99,DIG000288
P00017,MET_WITH,P00924,2026-08-19 04:03:00,0.99,DIG000342
P00017,PRESENT_AT,LOC0144,2026-08-19 04:03:00,0.99,DIG000342
P00017,PRESENT_AT,LOC0143,2026-01-07 20:23:00,0.99,DIG000393
P00017,PRESENT_AT,LOC0143,2026-06-08 09:39:00,0.99,DIG005045
P00017,MET_WITH,P00909,2026-06-05 12:52:00,0.99,DIG002139
P00017,PRESENT_AT,LOC0060,2026-06-05 12:52:00,0.99,DIG002139
P00017,MOVED_WITH,P00055,2026-06-30 15:06:00,0.99,DIG003155
P00017,PRESENT_AT,LOC0179,2026-06-30 15:06:00,0.99,DIG003155
P00017,PRESENT_AT,LOC0127,2026-03-27 01:39:00,0.99,DIG003181
P00017,MET_WITH,P00094,2026-07-15 05:04:00,0.99,DIG003864
P00017,PRESENT_AT,LOC0044,2026-07-15 05:04:00,0.99,DIG003864
P00017,COMMUNICATED_WITH,P00645,2026-03-06 23:46:00,0.99,DIG003902
P00017,PRESENT_AT,LOC0129,2026-03-06 23:46:00,0.99,DIG003902
P00017,TRANSFERRED_TO,P00548,2026-03-01 08:10:00,0.99,DIG004596
P00017,PRESENT_AT,LOC0155,2026-03-01 08:10:00,0.99,DIG004596
P00017,PRESENT_AT,LOC0096,2026-07-06 23:31:00,0.99,DIG005207
P00017,MENTIONED_WITH,P00859,2026-03-02 05:41:00,0.99,RPT00357
P00017,PRESENT_AT,LOC0158,2026-03-02 05:41:00,0.99,RPT00357
P00017,OWNS_VEHICLE,VEH00346,2026-03-02 05:41:00,0.99,RPT00357
P00018,USES_PHONE,PH00289,,1.0,phones.csv
P00018,USES_PHONE,PH00289,2026-07-21 11:29:00,0.99,RPT00066
P00018,USES_PHONE,PH00289,2026-06-26 06:24:00,0.99,RPT00205
P00018,USES_PHONE,PH00289,2026-08-07 07:41:00,0.99,RPT00872
P00018,USES_PHONE,PH00969,,1.0,phones.csv
P00018,OWNS_ACCOUNT,ACC00704,,1.0,accounts.csv
P00018,OWNS_ACCOUNT,ACC00704,2026-07-21 11:29:00,0.99,RPT00066
P00018,OWNS_ACCOUNT,ACC00704,2026-06-26 06:24:00,0.99,RPT00205
P00018,OWNS_ACCOUNT,ACC00704,2026-08-07 07:41:00,0.99,RPT00872
P00018,OWNS_ACCOUNT,ACC00753,,1.0,accounts.csv
P00018,OWNS_VEHICLE,VEH00176,,1.0,vehicles.csv
P00018,PRESENT_AT,LOC0175,2026-03-14 12:38:00,0.93,GEO000134
P00018,PRESENT_AT,LOC0099,2026-08-17 07:12:00,0.66,GEO000788
P00018,PRESENT_AT,LOC0126,2026-06-21 05:48:00,0.66,GEO003478
P00018,PRESENT_AT,LOC0102,2026-05-19 01:44:00,0.93,GEO004785
P00018,PRESENT_AT,LOC0070,2026-08-13 19:41:00,0.73,GEO005218
P00018,COMMUNICATED_WITH,P00403,2026-01-01 23:14:00,0.99,DIG000023
P00018,PRESENT_AT,LOC0056,2026-01-01 23:14:00,0.99,DIG000023
P00018,PRESENT_AT,LOC0151,2026-03-11 18:53:00,0.99,DIG000327
P00018,COMMUNICATED_WITH,P00453,2026-08-27 11:59:00,0.99,DIG000965
P00018,PRESENT_AT,LOC0089,2026-08-27 11:59:00,0.99,DIG000965
P00018,COMMUNICATED_WITH,P00871,2026-04-10 01:40:00,0.99,DIG001918
P00018,PRESENT_AT,LOC0166,2026-04-10 01:40:00,0.99,DIG001918
P00018,PRESENT_AT,LOC0083,2026-04-08 15:46:00,0.99,DIG002120
P00018,MET_WITH,P00634,2026-03-05 13:39:00,0.99,DIG002132
P00018,PRESENT_AT,LOC0180,2026-03-05 13:39:00,0.99,DIG002132
P00018,MET_WITH,P00954,2026-06-17 08:06:00,0.99,DIG002869
P00018,PRESENT_AT,LOC0007,2026-06-17 08:06:00,0.99,DIG002869
P00018,MET_WITH,P00636,2026-04-03 21:41:00,0.99,DIG002896
P00018,PRESENT_AT,LOC0068,2026-04-03 21:41:00,0.99,DIG002896
P00018,MET_WITH,P00391,2026-08-31 22:18:00,0.99,DIG005075
P00018,PRESENT_AT,LOC0165,2026-08-31 22:18:00,0.99,DIG005075
P00018,MENTIONED_WITH,P00125,2026-07-21 11:29:00,0.99,RPT00066
P00018,PRESENT_AT,LOC0173,2026-07-21 11:29:00,0.99,RPT00066
P00018,OWNS_VEHICLE,VEH00114,2026-07-21 11:29:00,0.99,RPT00066
P00018,MENTIONED_WITH,P00745,2026-06-26 06:24:00,0.99,RPT00205
P00018,PRESENT_AT,LOC0060,2026-06-26 06:24:00,0.99,RPT00205
P00018,OWNS_VEHICLE,VEH00127,2026-06-26 06:24:00,0.99,RPT00205
P00018,PRESENT_AT,LOC0016,2026-03-18 23:33:00,0.99,RPT00737
P00018,MENTIONED_WITH,P00016,2026-08-07 07:41:00,0.99,RPT00872
P00018,PRESENT_AT,LOC0042,2026-08-07 07:41:00,0.99,RPT00872
P00018,OWNS_VEHICLE,VEH00020,2026-08-07 07:41:00,0.99,RPT00872
P00018,PRESENT_AT,LOC0146,2026-08-18 09:08:00,0.99,RPT01137
P00019,USES_PHONE,PH00044,,1.0,phones.csv
P00019,USES_PHONE,PH00044,2026-08-02 21:58:00,0.99,RPT00392
P00019,OWNS_ACCOUNT,ACC00831,,1.0,accounts.csv
P00019,OWNS_ACCOUNT,ACC00831,2026-08-02 21:58:00,0.99,RPT00392
P00019,PRESENT_AT,LOC0089,2026-07-09 01:58:00,0.92,GEO001497
P00019,PRESENT_AT,LOC0160,2026-06-13 09:55:00,0.89,GEO002123
P00019,PRESENT_AT,LOC0159,2026-04-21 04:01:00,0.88,GEO002342
P00019,PRESENT_AT,LOC0115,2026-01-24 07:03:00,0.74,GEO002756
P00019,PRESENT_AT,LOC0165,2026-06-13 22:14:00,0.68,GEO004502
P00019,PRESENT_AT,LOC0054,2026-04-24 00:51:00,0.76,GEO004922
P00019,PRESENT_AT,LOC0109,2026-08-06 22:55:00,0.75,GEO004939
P00019,MOVED_WITH,P00978,2026-04-13 05:31:00,0.99,DIG000660
P00019,PRESENT_AT,LOC0068,2026-04-13 05:31:00,0.99,DIG000660
P00019,TRANSFERRED_TO,P00106,2026-01-12 13:21:00,0.99,DIG000951
P00019,PRESENT_AT,LOC0014,2026-01-12 13:21:00,0.99,DIG000951
P00019,PRESENT_AT,LOC0028,2026-01-15 06:15:00,0.99,DIG002336
P00019,COMMUNICATED_WITH,P00153,2026-05-24 14:16:00,0.99,DIG002801
P00019,PRESENT_AT,LOC0038,2026-05-24 14:16:00,0.99,DIG002801
P00019,PRESENT_AT,LOC0081,2026-04-10 10:36:00,0.99,DIG003141
P00019,PRESENT_AT,LOC0174,2026-02-26 01:43:00,0.99,DIG003644
P00019,PRESENT_AT,LOC0103,2026-03-03 21:38:00,0.99,DIG004002
P00019,PRESENT_AT,LOC0001,2026-08-04 02:51:00,0.99,DIG004456
P00019,PRESENT_AT,LOC0043,2026-04-20 05:51:00,0.99,DIG004667
P00019,COMMUNICATED_WITH,P00344,2026-07-29 14:45:00,0.99,DIG004702
P00019,PRESENT_AT,LOC0048,2026-07-29 14:45:00,0.99,DIG004702
P00019,PRESENT_AT,LOC0141,2026-06-28 00:27:00,0.99,DIG005069
P00019,MOVED_WITH,P00458,2026-04-14 14:57:00,0.99,DIG005753
P00019,PRESENT_AT,LOC0026,2026-04-14 14:57:00,0.99,DIG005753
P00019,MENTIONED_WITH,P00641,2026-08-02 21:58:00,0.99,RPT00392
P00019,PRESENT_AT,LOC0085,2026-08-02 21:58:00,0.99,RPT00392
P00019,OWNS_VEHICLE,VEH00136,2026-08-02 21:58:00,0.99,RPT00392
P00020,USES_PHONE,PH00820,,1.0,phones.csv
P00020,USES_PHONE,PH00820,2026-03-28 00:27:00,0.99,RPT00235
P00020,OWNS_ACCOUNT,ACC00452,,1.0,accounts.csv
P00020,OWNS_ACCOUNT,ACC00452,2026-03-28 00:27:00,0.99,RPT00235
P00020,OWNS_VEHICLE,VEH00222,,1.0,vehicles.csv
P00020,PRESENT_AT,LOC0116,2026-01-10 10:23:00,0.88,GEO000173
P00020,PRESENT_AT,LOC0117,2026-05-13 08:36:00,0.7,GEO000596
P00020,PRESENT_AT,LOC0088,2026-01-16 08:32:00,0.84,GEO000895
P00020,PRESENT_AT,LOC0118,2026-08-15 05:35:00,0.95,GEO001749
P00020,PRESENT_AT,LOC0068,2026-03-13 22:35:00,0.83,GEO002223
P00020,PRESENT_AT,LOC0160,2026-06-04 09:17:00,0.67,GEO002288
P00020,PRESENT_AT,LOC0044,2026-05-03 19:03:00,0.94,GEO005252
P00020,TRANSFERRED_TO,P00571,2026-07-07 12:19:00,0.99,DIG000157
P00020,PRESENT_AT,LOC0065,2026-07-07 12:19:00,0.99,DIG000157
P00020,MET_WITH,P00204,2026-06-14 16:13:00,0.99,DIG000443
P00020,PRESENT_AT,LOC0049,2026-06-14 16:13:00,0.99,DIG000443
P00020,PRESENT_AT,LOC0014,2026-05-20 22:23:00,0.99,DIG000566
P00020,PRESENT_AT,LOC0152,2026-05-29 17:27:00,0.99,DIG001571
P00020,PRESENT_AT,LOC0045,2026-02-05 14:00:00,0.99,DIG001741
P00020,PRESENT_AT,LOC0100,2026-04-17 04:09:00,0.99,DIG002697
P00020,PRESENT_AT,LOC0066,2026-05-19 23:53:00,0.99,DIG002817
P00020,MET_WITH,P00866,2026-08-21 07:37:00,0.99,DIG002942
P00020,PRESENT_AT,LOC0120,2026-08-21 07:37:00,0.99,DIG002942
P00020,PRESENT_AT,LOC0012,2026-06-20 12:27:00,0.99,DIG003509
P00020,TRANSFERRED_TO,P00544,2026-07-29 23:14:00,0.99,DIG003810
P00020,PRESENT_AT,LOC0090,2026-07-29 23:14:00,0.99,DIG003810
P00020,PRESENT_AT,LOC0178,2026-07-20 20:43:00,0.99,DIG003876
P00020,MET_WITH,P00541,2026-08-09 13:41:00,0.99,DIG004490
P00020,PRESENT_AT,LOC0147,2026-08-09 13:41:00,0.99,DIG004490
P00020,PRESENT_AT,LOC0131,2026-08-27 00:16:00,0.99,DIG005042
P00020,COMMUNICATED_WITH,P00856,2026-04-22 21:08:00,0.99,DIG005630
P00020,PRESENT_AT,LOC0155,2026-04-22 21:08:00,0.99,DIG005630
P00020,MENTIONED_WITH,P00616,2026-03-28 00:27:00,0.99,RPT00235
P00020,PRESENT_AT,LOC0003,2026-03-28 00:27:00,0.99,RPT00235
P00020,OWNS_VEHICLE,VEH00302,2026-03-28 00:27:00,0.99,RPT00235
P00020,PRESENT_AT,LOC0151,2026-01-04 05:18:00,0.99,RPT00626
P00021,USES_PHONE,PH01157,,1.0,phones.csv
P00021,USES_PHONE,PH01157,2026-07-02 20:10:00,0.99,RPT00904
P00021,OWNS_ACCOUNT,ACC00219,,1.0,accounts.csv
P00021,OWNS_ACCOUNT,ACC00219,2026-07-02 20:10:00,0.99,RPT00904
P00021,PRESENT_AT,LOC0109,2026-04-21 00:42:00,0.92,GEO001108
P00021,PRESENT_AT,LOC0050,2026-06-26 18:50:00,0.69,GEO001569
P00021,PRESENT_AT,LOC0172,2026-02-03 03:45:00,0.97,GEO001672
P00021,PRESENT_AT,LOC0103,2026-06-21 11:06:00,0.69,GEO004234
P00021,PRESENT_AT,LOC0143,2026-04-25 11:53:00,0.93,GEO004261
P00021,PRESENT_AT,LOC0162,2026-02-28 00:45:00,0.69,GEO005456
P00021,PRESENT_AT,LOC0162,2026-07-02 20:10:00,0.99,RPT00904
P00021,PRESENT_AT,LOC0001,2026-01-11 12:48:00,0.99,DIG000554
P00021,COMMUNICATED_WITH,P00826,2026-06-10 08:01:00,0.99,DIG000563
P00021,PRESENT_AT,LOC0106,2026-06-10 08:01:00,0.99,DIG000563
P00021,PRESENT_AT,LOC0136,2026-02-09 18:29:00,0.99,DIG002383
P00021,COMMUNICATED_WITH,P00290,2026-03-03 04:49:00,0.99,DIG002449
P00021,PRESENT_AT,LOC0054,2026-03-03 04:49:00,0.99,DIG002449
P00021,PRESENT_AT,LOC0120,2026-02-23 11:37:00,0.99,DIG002488
P00021,PRESENT_AT,LOC0036,2026-01-26 20:04:00,0.99,DIG003172
P00021,PRESENT_AT,LOC0066,2026-05-30 06:40:00,0.99,DIG003288
P00021,COMMUNICATED_WITH,P00906,2026-05-16 09:36:00,0.99,DIG003860
P00021,PRESENT_AT,LOC0142,2026-05-16 09:36:00,0.99,DIG003860
P00021,PRESENT_AT,LOC0098,2026-08-17 17:32:00,0.99,DIG004831
P00021,MENTIONED_WITH,P00820,2026-07-02 20:10:00,0.99,RPT00904
P00021,OWNS_VEHICLE,VEH00038,2026-07-02 20:10:00,0.99,RPT00904
P00022,USES_PHONE,PH00474,,1.0,phones.csv
P00022,USES_PHONE,PH00474,2026-08-06 18:29:00,0.99,RPT00229
P00022,OWNS_ACCOUNT,ACC00067,,1.0,accounts.csv
P00022,OWNS_ACCOUNT,ACC00067,2026-08-06 18:29:00,0.99,RPT00229
P00022,PRESENT_AT,LOC0141,2026-07-28 00:50:00,0.85,GEO001452
P00022,PRESENT_AT,LOC0141,2026-07-04 10:08:00,0.99,DIG001422
P00022,PRESENT_AT,LOC0155,2026-08-20 15:21:00,0.73,GEO002973
P00022,PRESENT_AT,LOC0155,2026-08-12 19:07:00,0.99,DIG004534
P00022,PRESENT_AT,LOC0007,2026-06-02 13:08:00,0.87,GEO003297
P00022,PRESENT_AT,LOC0105,2026-08-18 11:04:00,0.81,GEO004384
P00022,PRESENT_AT,LOC0109,2026-05-27 18:07:00,0.76,GEO005536
P00022,PRESENT_AT,LOC0031,2026-05-21 06:25:00,0.99,DIG000341
P00022,COMMUNICATED_WITH,P00610,2026-05-27 20:35:00,0.99,DIG000618
P00022,PRESENT_AT,LOC0102,2026-05-27 20:35:00,0.99,DIG000618
P00022,PRESENT_AT,LOC0140,2026-07-23 03:35:00,0.99,DIG002582
P00022,COMMUNICATED_WITH,P00529,2026-05-02 02:28:00,0.99,DIG003033
P00022,PRESENT_AT,LOC0017,2026-05-02 02:28:00,0.99,DIG003033
P00022,MOVED_WITH,P00790,2026-06-07 23:04:00,0.99,DIG003150
P00022,PRESENT_AT,LOC0116,2026-06-07 23:04:00,0.99,DIG003150
P00022,PRESENT_AT,LOC0116,2026-08-26 21:50:00,0.99,DIG003383
P00022,PRESENT_AT,LOC0059,2026-03-25 20:29:00,0.99,DIG003469
P00022,COMMUNICATED_WITH,P00935,2026-08-12 19:07:00,0.99,DIG004534
P00022,MET_WITH,P00646,2026-01-16 11:41:00,0.99,DIG004903
P00022,PRESENT_AT,LOC0057,2026-01-16 11:41:00,0.99,DIG004903
P00022,TRANSFERRED_TO,P00221,2026-07-31 03:02:00,0.99,DIG005624
P00022,PRESENT_AT,LOC0158,2026-07-31 03:02:00,0.99,DIG005624
P00022,MENTIONED_WITH,P00376,2026-08-06 18:29:00,0.99,RPT00229
P00022,PRESENT_AT,LOC0150,2026-08-06 18:29:00,0.99,RPT00229
P00022,OWNS_VEHICLE,VEH00248,2026-08-06 18:29:00,0.99,RPT00229
P00022,PRESENT_AT,LOC0152,2026-05-29 18:40:00,0.99,RPT00510
P00023,USES_PHONE,PH00565,,1.0,phones.csv
P00023,OWNS_ACCOUNT,ACC00987,,1.0,accounts.csv
P00023,PRESENT_AT,LOC0119,2026-07-24 05:50:00,0.97,GEO000144
P00023,PRESENT_AT,LOC0101,2026-04-23 15:38:00,0.69,GEO000560
P00023,PRESENT_AT,LOC0105,2026-07-12 23:12:00,0.74,GEO001574
P00023,PRESENT_AT,LOC0105,2026-07-22 04:05:00,0.99,DIG001653
P00023,PRESENT_AT,LOC0043,2026-01-11 00:44:00,0.95,GEO004310
P00023,PRESENT_AT,LOC0049,2026-01-19 21:13:00,0.85,GEO004533
P00023,PRESENT_AT,LOC0017,2026-08-23 00:45:00,0.68,GEO004929
P00023,PRESENT_AT,LOC0129,2026-08-06 18:41:00,0.81,GEO005738
P00023,PRESENT_AT,LOC0129,2026-08-06 12:07:00,0.99,DIG005672
P00023,PRESENT_AT,LOC0031,2026-07-20 07:13:00,0.99,DIG000222
P00023,COMMUNICATED_WITH,P00129,2026-06-30 21:58:00,0.99,DIG000277
P00023,PRESENT_AT,LOC0074,2026-06-30 21:58:00,0.99,DIG000277
P00023,PRESENT_AT,LOC0164,2026-06-08 06:46:00,0.99,DIG000353
P00023,PRESENT_AT,LOC0179,2026-07-29 21:43:00,0.99,DIG000432
P00023,TRANSFERRED_TO,P00824,2026-02-08 23:14:00,0.99,DIG001343
P00023,PRESENT_AT,LOC0045,2026-02-08 23:14:00,0.99,DIG001343
P00023,MOVED_WITH,P00783,2026-06-01 08:09:00,0.99,DIG001439
P00023,PRESENT_AT,LOC0014,2026-06-01 08:09:00,0.99,DIG001439
P00023,PRESENT_AT,LOC0132,2026-08-11 03:11:00,0.99,DIG001480
P00023,COMMUNICATED_WITH,P00203,2026-07-22 04:05:00,0.99,DIG001653
P00023,PRESENT_AT,LOC0070,2026-01-13 15:16:00,0.99,DIG002310
P00023,PRESENT_AT,LOC0166,2026-06-02 18:08:00,0.99,DIG002773
P00023,COMMUNICATED_WITH,P00936,2026-07-13 19:09:00,0.99,DIG003160
P00023,PRESENT_AT,LOC0084,2026-07-13 19:09:00,0.99,DIG003160
P00023,TRANSFERRED_TO,P00240,2026-07-29 06:46:00,0.99,DIG003809
P00023,PRESENT_AT,LOC0069,2026-07-29 06:46:00,0.99,DIG003809
P00023,PRESENT_AT,LOC0005,2026-03-24 14:52:00,0.99,DIG004164
P00023,PRESENT_AT,LOC0138,2026-07-02 22:56:00,0.99,DIG004213
