event_id,event_type,subject_person_id,object_person_id,location_id,timestamp,confidence,source_record_id,trigger_word,phones,accounts,vehicles
EVT_DIG000213,communication,P00039,P00898,LOC0107,2026-01-27 17:28:00,0.99,DIG000213,संदेश पाठवला,,,
EVT_DIG000214,meeting,P00668,P00115,LOC0073,2026-01-03 10:27:00,0.99,DIG000214,സന്ദർശിച്ചു,,,
EVT_DIG000215,communication,P00511,P00637,LOC0132,2026-08-29 04:46:00,0.99,DIG000215,ಸಂದೇಶ ಕಳುಹಿಸಿದರು,,,
EVT_DIG000216,communication,P00729,P00801,LOC0074,2026-01-19 17:24:00,0.99,DIG000216,संदेश भेजा,,,
EVT_DIG000217,communication,P00034,P00577,LOC0131,2026-01-28 21:58:00,0.99,DIG000217,ಸಂದೇಶ ಕಳುಹಿಸಿದರು,,,
EVT_DIG000218,communication,P00288,P00004,LOC0010,2026-03-26 19:55:00,0.99,DIG000218,संदेश पाठवला,,,
EVT_DIG000219,meeting,P00427,P00798,LOC0177,2026-03-07 21:08:00,0.99,DIG000219,சந்தித்தார்,,,
EVT_DIG000220,communication,P00690,P00876,LOC0118,2026-08-01 14:31:00,0.99,DIG000220,پیغام بھیجا,,,
EVT_DIG000221,transfer,P00385,P00133,LOC0102,2026-01-07 13:35:00,0.99,DIG000221,पैसे पाठवले,,,
EVT_DIG000222,movement,P00390,P00023,LOC0031,2026-07-20 07:13:00,0.99,DIG000222,مقام شیئر کیا,,,
EVT_DIG000223,movement,P00155,P00283,LOC0043,2026-08-22 11:00:00,0.99,DIG000223,இடத்தை பகிர்ந்தார்,,,
EVT_DIG000224,communication,P00434,P00815,LOC0149,2026-05-16 21:41:00,0.99,DIG000224,செய்தி அனுப்பினார்,,,
EVT_DIG000225,meeting,P00384,P00707,LOC0167,2026-07-01 22:58:00,0.99,DIG000225,കണ്ടുമുട്ടി,,,
EVT_DIG000226,meeting,P00420,P00149,LOC0157,2026-03-10 16:33:00,0.99,DIG000226,دورہ کیا,,,
EVT_DIG000227,communication,P00230,P00318,LOC0128,2026-05-07 00:33:00,0.99,DIG000227,ਸੁਨੇਹਾ ਭੇਜਿਆ,,,
EVT_DIG000228,communication,P00167,P00845,LOC0116,2026-08-24 08:18:00,0.99,DIG000228,संपर्क किया,,,
EVT_DIG000229,meeting,P00557,P00634,LOC0179,2026-04-21 07:59:00,0.99,DIG000229,دورہ کیا,,,
EVT_DIG000230,movement,P00181,P00519,LOC0006,2026-01-17 05:16:00,0.99,DIG000230,స్థానం పంచుకున్నారు,,,
EVT_DIG000231,transfer,P00070,P00751,LOC0080,2026-07-10 02:06:00,0.99,DIG000231,ਪੈਸੇ ਭੇਜੇ,,,
EVT_DIG000232,meeting,P00777,P00174,LOC0010,2026-06-04 22:39:00,0.99,DIG000232,भेटला,,,
EVT_DIG000233,communication,P00414,P00953,LOC0093,2026-05-05 05:47:00,0.99,DIG000233,যোগাযোগ করেছে,,,
EVT_DIG000234,movement,P00691,P00482,LOC0067,2026-06-05 02:46:00,0.99,DIG000234,স্থান ভাগ করেছে,,,
EVT_DIG000235,communication,P00790,P00543,LOC0080,2026-08-28 02:51:00,0.99,DIG000235,پیغام بھیجا,,,
EVT_DIG000236,communication,P00712,P00544,LOC0089,2026-08-05 21:08:00,0.99,DIG000236,contacted,,,
EVT_DIG000237,movement,P00480,P00659,LOC0041,2026-08-06 18:46:00,0.99,DIG000237,স্থান ভাগ করেছে,,,
EVT_DIG000238,movement,P00746,P00731,LOC0032,2026-06-20 22:57:00,0.99,DIG000238,இடத்தை பகிர்ந்தார்,,,
EVT_DIG000239,movement,P00998,P00136,LOC0167,2026-01-15 14:27:00,0.99,DIG000239,ಸ್ಥಳ ಹಂಚಿಕೊಂಡರು,,,
EVT_DIG000240,movement,P00653,P00806,LOC0104,2026-02-18 10:34:00,0.99,DIG000240,shared a location with,,,
EVT_DIG000241,meeting,P00256,P00494,LOC0004,2026-07-23 23:06:00,0.99,DIG000241,મુલાકાત લીધી,,,
EVT_DIG000242,transfer,P00575,P00499,LOC0122,2026-05-21 08:57:00,0.99,DIG000242,transferred funds to,,,
EVT_DIG000243,meeting,P00927,P00536,LOC0129,2026-03-23 04:33:00,0.99,DIG000243,కలిశారు,,,
EVT_DIG000244,communication,P00112,P00461,LOC0134,2026-02-10 07:08:00,0.99,DIG000244,फोन किया,,,
EVT_DIG000245,communication,P00523,P00261,LOC0173,2026-07-02 22:17:00,0.99,DIG000245,فون کیا,,,
EVT_DIG000246,communication,P00459,P00048,LOC0083,2026-07-02 13:22:00,0.99,DIG000246,தொடர்பு கொண்டார்,,,
EVT_DIG000247,transfer,P00997,P00806,LOC0145,2026-04-04 03:31:00,0.99,DIG000247,رقم منتقل کی,,,
EVT_DIG000248,communication,P00377,P00313,LOC0080,2026-03-19 15:04:00,0.99,DIG000248,যোগাযোগ করেছে,,,
EVT_DIG000249,meeting,P00375,P00539,LOC0090,2026-04-17 23:25:00,0.99,DIG000249,சென்றார்,,,
EVT_DIG000250,vehicle_use,P00254,P00685,LOC0021,2026-05-17 19:27:00,0.99,DIG000250,used a vehicle,,,
EVT_DIG000251,transfer,P00032,P00905,LOC0177,2026-04-01 11:53:00,0.99,DIG000251,డబ్బు పంపారు,,,
EVT_DIG000252,communication,P00919,P00746,LOC0106,2026-06-29 06:10:00,0.99,DIG000252,ফোন করেছে,,,
EVT_DIG000253,communication,P00370,P00172,LOC0137,2026-07-26 18:36:00,0.99,DIG000253,ফোন করেছে,,,
EVT_DIG000254,communication,P00614,P00783,LOC0031,2026-06-05 03:18:00,0.99,DIG000254,ಸಂಪರ್ಕಿಸಿದರು,,,
EVT_DIG000255,transfer,P01000,P00793,LOC0002,2026-08-17 07:57:00,0.99,DIG000255,નાણાં મોકલ્યાં,,,
EVT_DIG000256,communication,P00841,P00045,LOC0150,2026-07-01 12:35:00,0.99,DIG000256,যোগাযোগ করেছে,,,
EVT_DIG000257,movement,P00766,P00905,LOC0133,2026-08-08 06:59:00,0.99,DIG000257,ठिकाण शेअर केले,,,
EVT_DIG000258,transfer,P00333,P00347,LOC0054,2026-03-09 16:11:00,0.99,DIG000258,धन भेजा,,,
EVT_DIG000259,meeting,P00333,P00995,LOC0111,2026-02-08 20:38:00,0.99,DIG000259,சென்றார்,,,
EVT_DIG000260,communication,P00354,P00478,LOC0051,2026-06-11 04:50:00,0.99,DIG000260,संदेश भेजा,,,
EVT_DIG000261,movement,P00925,P00359,LOC0006,2026-01-15 22:54:00,0.99,DIG000261,இடத்தை பகிர்ந்தார்,,,
EVT_DIG000262,communication,P00302,P00534,LOC0069,2026-02-06 16:16:00,0.99,DIG000262,फोन केला,,,
EVT_DIG000263,communication,P00591,P00513,LOC0169,2026-07-17 22:57:00,0.99,DIG000263,ಸಂಪರ್ಕಿಸಿದರು,,,
EVT_DIG000264,meeting,P00404,P00296,LOC0029,2026-07-02 21:35:00,0.99,DIG000264,দেখা করেছে,,,
EVT_DIG000265,communication,P00069,P00863,LOC0158,2026-08-28 03:26:00,0.99,DIG000265,ಕರೆ ಮಾಡಿದರು,,,
EVT_DIG000266,communication,P00318,P00215,LOC0039,2026-02-07 12:31:00,0.99,DIG000266,फोन किया,,,
EVT_DIG000267,communication,P00981,P00828,LOC0113,2026-03-08 16:18:00,0.99,DIG000267,సందేశం పంపారు,,,
EVT_DIG000268,communication,P00307,P00505,LOC0026,2026-07-02 15:12:00,0.99,DIG000268,ফোন করেছে,,,
EVT_DIG000269,communication,P00759,P00361,LOC0134,2026-05-03 02:51:00,0.99,DIG000269,ਫੋਨ ਕੀਤਾ,,,
EVT_DIG000270,communication,P00543,P00176,LOC0126,2026-02-27 06:05:00,0.99,DIG000270,رابطہ کیا,,,
EVT_DIG000271,communication,P00098,P00095,LOC0061,2026-04-22 14:08:00,0.99,DIG000271,संदेश भेजा,,,
EVT_DIG000272,meeting,P00632,P00403,LOC0087,2026-03-31 14:32:00,0.99,DIG000272,కలిశారు,,,
EVT_DIG000273,communication,P00947,P00465,LOC0148,2026-08-12 17:21:00,0.99,DIG000273,যোগাযোগ করেছে,,,
EVT_DIG000274,communication,P00681,P00641,LOC0026,2026-02-23 00:41:00,0.99,DIG000274,فون کیا,,,
EVT_DIG000275,movement,P00505,P00455,LOC0116,2026-04-10 21:12:00,0.99,DIG000275,స్థానం పంచుకున్నారు,,,
EVT_DIG000276,transfer,P00698,P00455,LOC0166,2026-03-16 20:08:00,0.99,DIG000276,ਪੈਸੇ ਭੇਜੇ,,,
EVT_DIG000277,communication,P00023,P00129,LOC0074,2026-06-30 21:58:00,0.99,DIG000277,ફોન કર્યો,,,
EVT_DIG000278,communication,P00633,P00178,LOC0078,2026-02-23 07:22:00,0.99,DIG000278,செய்தி அனுப்பினார்,,,
EVT_DIG000279,communication,P00091,P00140,LOC0011,2026-05-19 05:37:00,0.99,DIG000279,ફોન કર્યો,,,
EVT_DIG000280,communication,P00187,P00200,LOC0117,2026-07-31 22:12:00,0.99,DIG000280,ફોન કર્યો,,,
EVT_DIG000281,meeting,P00381,P00326,LOC0157,2026-02-14 14:12:00,0.99,DIG000281,મુલાકાત લીધી,,,
EVT_DIG000282,movement,P00746,P00316,LOC0099,2026-07-22 21:19:00,0.99,DIG000282,स्थान साझा किया,,,
EVT_DIG000283,meeting,P00199,P00187,LOC0084,2026-08-02 05:38:00,0.99,DIG000283,சந்தித்தார்,,,
EVT_DIG000284,meeting,P00319,P00399,LOC0053,2026-07-23 14:27:00,0.99,DIG000284,ಭೇಟಿಯಾದರು,,,
EVT_DIG000285,meeting,P00037,P00702,LOC0079,2026-06-27 22:59:00,0.99,DIG000285,મળ્યા,,,
EVT_DIG000286,meeting,P00765,P00892,LOC0118,2026-02-19 08:31:00,0.99,DIG000286,भेटला,,,
EVT_DIG000287,communication,P00530,P00259,LOC0045,2026-05-06 03:01:00,0.99,DIG000287,যোগাযোগ করেছে,,,
EVT_DIG000288,communication,P00252,P00017,LOC0148,2026-04-05 14:14:00,0.99,DIG000288,సందేశం పంపారు,,,
EVT_DIG000289,meeting,P00788,P00664,LOC0132,2026-07-24 15:51:00,0.99,DIG000289,சென்றார்,,,
EVT_DIG000290,transfer,P00809,P00333,LOC0011,2026-02-21 21:08:00,0.99,DIG000290,പണം അയച്ചു,,,
EVT_DIG000291,communication,P00069,P00772,LOC0177,2026-07-27 14:17:00,0.99,DIG000291,called,,,
EVT_DIG000292,meeting,P00554,P00215,LOC0045,2026-01-14 21:18:00,0.99,DIG000292,కలిశారు,,,
EVT_DIG000293,meeting,P00546,P00795,LOC0116,2026-02-27 16:44:00,0.99,DIG000293,സന്ദർശിച്ചു,,,
EVT_DIG000294,transfer,P00283,P00858,LOC0025,2026-01-18 15:37:00,0.99,DIG000294,ಹಣ ಕಳುಹಿಸಿದರು,,,
EVT_DIG000295,transfer,P00309,P00223,LOC0021,2026-05-29 02:32:00,0.99,DIG000295,ਪੈਸੇ ਭੇਜੇ,,,
EVT_DIG000296,meeting,P00057,P00943,LOC0061,2026-06-21 21:00:00,0.99,DIG000296,भेट दिली,,,
EVT_DIG000297,communication,P00919,P00878,LOC0169,2026-03-13 06:44:00,0.99,DIG000297,ബന്ധപ്പെട്ടു,,,
EVT_DIG000298,movement,P00924,P00673,LOC0007,2026-01-01 13:26:00,0.99,DIG000298,સ્થાન શેર કર્યું,,,
EVT_DIG000299,meeting,P00423,P00318,LOC0003,2026-07-01 23:03:00,0.99,DIG000299,भेटला,,,
EVT_DIG000300,communication,P00729,P00977,LOC0154,2026-02-01 16:13:00,0.99,DIG000300,ಸಂದೇಶ ಕಳುಹಿಸಿದರು,,,
EVT_DIG000301,meeting,P00801,P00160,LOC0075,2026-03-25 18:22:00,0.99,DIG000301,મુલાકાત લીધી,,,
EVT_DIG000302,communication,P00408,P00079,LOC0177,2026-08-18 00:48:00,0.99,DIG000302,رابطہ کیا,,,
EVT_DIG000303,movement,P00896,P00550,LOC0126,2026-01-14 21:56:00,0.99,DIG000303,ठिकाण शेअर केले,,,
EVT_DIG000304,communication,P00652,P00189,LOC0173,2026-06-12 13:01:00,0.99,DIG000304,செய்தி அனுப்பினார்,,,
EVT_DIG000305,communication,P00265,P00652,LOC0179,2026-04-24 23:37:00,0.99,DIG000305,સંદેશ મોકલ્યો,,,
EVT_DIG000306,meeting,P00452,P00044,LOC0135,2026-05-02 05:19:00,0.99,DIG000306,met,,,
EVT_DIG000307,transfer,P00042,P00704,LOC0140,2026-06-09 16:31:00,0.99,DIG000307,transferred funds to,,,
EVT_DIG000308,meeting,P00980,P00936,LOC0104,2026-01-22 08:25:00,0.99,DIG000308,भेट दिली,,,
EVT_DIG000309,movement,P00089,P00603,LOC0096,2026-03-12 22:38:00,0.99,DIG000309,ठिकाण शेअर केले,,,
EVT_DIG000310,movement,P00609,P00058,LOC0134,2026-03-19 23:12:00,0.99,DIG000310,স্থান ভাগ করেছে,,,
EVT_DIG000311,movement,P00440,P00314,LOC0018,2026-02-25 09:19:00,0.99,DIG000311,ठिकाण शेअर केले,,,
EVT_DIG000312,communication,P00874,P00762,LOC0082,2026-08-18 17:05:00,0.99,DIG000312,വിളിച്ചു,,,
EVT_DIG000313,communication,P00584,P00784,LOC0106,2026-02-12 07:46:00,0.99,DIG000313,sent a message to,,,
EVT_DIG000314,movement,P00998,P00841,LOC0091,2026-01-14 19:24:00,0.99,DIG000314,shared a location with,,,
EVT_DIG000315,meeting,P00528,P00586,LOC0093,2026-03-22 01:29:00,0.99,DIG000315,സന്ദർശിച്ചു,,,
EVT_DIG000316,communication,P00797,P00447,LOC0167,2026-02-28 17:35:00,0.99,DIG000316,رابطہ کیا,,,
EVT_DIG000317,movement,P00459,P00403,LOC0089,2026-02-11 07:24:00,0.99,DIG000317,இடத்தை பகிர்ந்தார்,,,
EVT_DIG000318,communication,P00363,P00749,LOC0026,2026-03-07 04:28:00,0.99,DIG000318,پیغام بھیجا,,,
EVT_DIG000319,communication,P00368,P00263,LOC0129,2026-01-26 09:53:00,0.99,DIG000319,സന്ദേശം അയച്ചു,,,
EVT_DIG000320,meeting,P00714,P00252,LOC0078,2026-08-14 10:13:00,0.99,DIG000320,دورہ کیا,,,
EVT_DIG000321,meeting,P00738,P00923,LOC0095,2026-06-18 10:53:00,0.99,DIG000321,சந்தித்தார்,,,
EVT_DIG000322,meeting,P00689,P00007,LOC0084,2026-07-23 17:24:00,0.99,DIG000322,ਮੁਲਾਕਾਤ ਕੀਤੀ,,,
EVT_DIG000323,movement,P00804,P00557,LOC0013,2026-01-08 12:10:00,0.99,DIG000323,இடத்தை பகிர்ந்தார்,,,
EVT_DIG000324,movement,P00060,P00278,LOC0106,2026-03-27 16:50:00,0.99,DIG000324,స్థానం పంచుకున్నారు,,,
EVT_DIG000325,meeting,P00388,P00339,LOC0175,2026-08-28 03:34:00,0.99,DIG000325,भेट दिली,,,
EVT_DIG000326,meeting,P00038,P00420,LOC0178,2026-08-18 17:28:00,0.99,DIG000326,ਮੁਲਾਕਾਤ ਕੀਤੀ,,,
EVT_DIG000327,movement,P00656,P00018,LOC0151,2026-03-11 18:53:00,0.99,DIG000327,ठिकाण शेअर केले,,,
EVT_DIG000328,transfer,P00061,P00028,LOC0002,2026-01-11 13:52:00,0.99,DIG000328,பணம் அனுப்பினார்,,,
EVT_DIG000329,movement,P00374,P00412,LOC0132,2026-05-07 19:53:00,0.99,DIG000329,ಸ್ಥಳ ಹಂಚಿಕೊಂಡರು,,,
EVT_DIG000330,communication,P00241,P00177,LOC0013,2026-07-28 12:11:00,0.99,DIG000330,called,,,
EVT_DIG000331,movement,P00836,P00769,LOC0083,2026-03-13 07:23:00,0.99,DIG000331,shared a location with,,,
EVT_DIG000332,communication,P00676,P00052,LOC0001,2026-04-28 15:19:00,0.99,DIG000332,સંદેશ મોકલ્યો,,,
EVT_DIG000333,communication,P00202,P00336,LOC0015,2026-05-17 12:43:00,0.99,DIG000333,संदेश पाठवला,,,
EVT_DIG000334,communication,P00338,P00004,LOC0031,2026-01-30 02:27:00,0.99,DIG000334,அழைத்தார்,,,
EVT_DIG000335,meeting,P00251,P00515,LOC0030,2026-04-09 14:16:00,0.99,DIG000335,दौरा किया,,,
EVT_DIG000336,meeting,P00852,P00233,LOC0059,2026-07-06 13:27:00,0.99,DIG000336,મળ્યા,,,
EVT_DIG000337,meeting,P00846,P00135,LOC0070,2026-07-25 09:29:00,0.99,DIG000337,ਮੁਲਾਕਾਤ ਕੀਤੀ,,,
EVT_DIG000338,meeting,P00359,P00236,LOC0003,2026-08-29 07:09:00,0.99,DIG000338,મળ્યા,,,
EVT_DIG000339,transfer,P00257,P00779,LOC0034,2026-08-11 21:12:00,0.99,DIG000339,धन भेजा,,,
EVT_DIG000340,meeting,P00952,P00391,LOC0044,2026-07-26 01:42:00,0.99,DIG000340,சந்தித்தார்,,,
EVT_DIG000341,communication,P00512,P00022,LOC0031,2026-05-21 06:25:00,0.99,DIG000341,संपर्क केला,,,
EVT_DIG000342,meeting,P00017,P00924,LOC0144,2026-08-19 04:03:00,0.99,DIG000342,দেখা করেছে,,,
EVT_DIG000343,communication,P00476,P00761,LOC0116,2026-05-06 21:42:00,0.99,DIG000343,ബന്ധപ്പെട്ടു,,,
EVT_DIG000344,communication,P00578,P00584,LOC0050,2026-05-19 17:09:00,0.99,DIG000344,સંદેશ મોકલ્યો,,,
EVT_DIG000345,meeting,P00561,P00982,LOC0062,2026-08-01 11:02:00,0.99,DIG000345,পরিদর্শন করেছে,,,
EVT_DIG000346,meeting,P00061,P00205,LOC0049,2026-04-18 06:40:00,0.99,DIG000346,পরিদর্শন করেছে,,,
EVT_DIG000347,communication,P00662,P00481,LOC0142,2026-07-15 05:26:00,0.99,DIG000347,ಸಂದೇಶ ಕಳುಹಿಸಿದರು,,,
EVT_DIG000348,meeting,P00453,P00555,LOC0015,2026-02-10 05:09:00,0.99,DIG000348,சந்தித்தார்,,,
EVT_DIG000349,transfer,P00886,P00092,LOC0035,2026-06-28 13:16:00,0.99,DIG000349,ಹಣ ಕಳುಹಿಸಿದರು,,,
EVT_DIG000350,meeting,P00200,P00657,LOC0023,2026-06-21 20:35:00,0.99,DIG000350,મુલાકાત લીધી,,,
EVT_DIG000351,transfer,P00650,P00997,LOC0046,2026-03-09 08:20:00,0.99,DIG000351,টাকা পাঠিয়েছে,,,
EVT_DIG000352,meeting,P00356,P00671,LOC0103,2026-01-30 01:54:00,0.99,DIG000352,ਮੁਲਾਕਾਤ ਕੀਤੀ,,,
EVT_DIG000353,meeting,P00937,P00023,LOC0164,2026-06-08 06:46:00,0.99,DIG000353,ಭೇಟಿ ನೀಡಿದರು,,,
EVT_DIG000354,communication,P00141,P00878,LOC0070,2026-04-18 20:13:00,0.99,DIG000354,ফোন করেছে,,,
EVT_DIG000355,communication,P00525,P00749,LOC0129,2026-02-28 17:59:00,0.99,DIG000355,సందేశం పంపారు,,,
EVT_DIG000356,communication,P00356,P00366,LOC0167,2026-05-01 15:28:00,0.99,DIG000356,ಸಂದೇಶ ಕಳುಹಿಸಿದರು,,,
EVT_DIG000357,communication,P00522,P00730,LOC0034,2026-03-22 01:43:00,0.99,DIG000357,தொடர்பு கொண்டார்,,,
EVT_DIG000358,communication,P00814,P00499,LOC0129,2026-06-10 19:42:00,0.99,DIG000358,संपर्क किया,,,
EVT_DIG000359,communication,P00767,P00401,LOC0022,2026-04-26 02:39:00,0.99,DIG000359,സന്ദേശം അയച്ചു,,,
EVT_DIG000360,communication,P00742,P00431,LOC0062,2026-03-13 09:14:00,0.99,DIG000360,ફોન કર્યો,,,
EVT_DIG000361,movement,P00542,P00573,LOC0042,2026-03-30 16:54:00,0.99,DIG000361,ಸ್ಥಳ ಹಂಚಿಕೊಂಡರು,,,
EVT_DIG000362,communication,P00493,P00212,LOC0114,2026-04-18 13:18:00,0.99,DIG000362,ಸಂದೇಶ ಕಳುಹಿಸಿದರು,,,
EVT_DIG000363,movement,P00242,P00179,LOC0160,2026-03-17 23:28:00,0.99,DIG000363,مقام شیئر کیا,,,
EVT_DIG000364,communication,P00215,P00439,LOC0175,2026-01-31 21:00:00,0.99,DIG000364,വിളിച്ചു,,,
EVT_DIG000365,meeting,P00366,P00083,LOC0093,2026-05-31 10:53:00,0.99,DIG000365,મુલાકાત લીધી,,,
EVT_DIG000366,communication,P00050,P00982,LOC0060,2026-01-10 18:14:00,0.99,DIG000366,فون کیا,,,
EVT_DIG000367,meeting,P00006,P00866,LOC0086,2026-03-10 06:31:00,0.99,DIG000367,भेटला,,,
EVT_DIG000368,movement,P00581,P00452,LOC0086,2026-02-19 01:15:00,0.99,DIG000368,مقام شیئر کیا,,,
EVT_DIG000369,communication,P00426,P00346,LOC0047,2026-08-29 16:12:00,0.99,DIG000369,رابطہ کیا,,,
EVT_DIG000370,communication,P00298,P00778,LOC0002,2026-02-18 21:25:00,0.99,DIG000370,ਫੋਨ ਕੀਤਾ,,,
EVT_DIG000371,transfer,P00990,P00897,LOC0159,2026-06-24 06:25:00,0.99,DIG000371,धन भेजा,,,
EVT_DIG000372,transfer,P00688,P00055,LOC0066,2026-03-31 01:45:00,0.99,DIG000372,पैसे पाठवले,,,
EVT_DIG000373,meeting,P00862,P00843,LOC0072,2026-04-23 20:01:00,0.99,DIG000373,दौरा किया,,,
EVT_DIG000374,meeting,P00156,P00189,LOC0031,2026-06-29 16:35:00,0.99,DIG000374,મુલાકાત લીધી,,,
EVT_DIG000375,communication,P00208,P00734,LOC0056,2026-05-04 09:07:00,0.99,DIG000375,বার্তা পাঠিয়েছে,,,
EVT_DIG000376,transfer,P00248,P00506,LOC0001,2026-01-31 15:16:00,0.99,DIG000376,ਪੈਸੇ ਭੇਜੇ,,,
EVT_DIG000377,meeting,P00724,P00204,LOC0039,2026-01-10 06:19:00,0.99,DIG000377,دورہ کیا,,,
EVT_DIG000378,communication,P00705,P00797,LOC0068,2026-01-07 16:55:00,0.99,DIG000378,அழைத்தார்,,,
EVT_DIG000379,communication,P00213,P00200,LOC0050,2026-06-14 14:57:00,0.99,DIG000379,ബന്ധപ്പെട്ടു,,,
EVT_DIG000380,communication,P00916,P00892,LOC0167,2026-02-27 20:35:00,0.99,DIG000380,فون کیا,,,
EVT_DIG000381,transfer,P00611,P00764,LOC0006,2026-06-20 21:40:00,0.99,DIG000381,പണം അയച്ചു,,,
EVT_DIG000382,communication,P00281,P00925,LOC0161,2026-02-22 01:43:00,0.99,DIG000382,संपर्क किया,,,
EVT_DIG000383,communication,P00845,P00722,LOC0048,2026-06-18 12:10:00,0.99,DIG000383,বার্তা পাঠিয়েছে,,,
EVT_DIG000384,movement,P00014,P00089,LOC0113,2026-07-15 13:05:00,0.99,DIG000384,स्थान साझा किया,,,
EVT_DIG000385,meeting,P00354,P00480,LOC0021,2026-05-26 07:36:00,0.99,DIG000385,కలిశారు,,,
EVT_DIG000386,movement,P00042,P00787,LOC0140,2026-06-20 13:04:00,0.99,DIG000386,સ્થાન શેર કર્યું,,,
EVT_DIG000387,transfer,P00729,P00908,LOC0019,2026-03-31 00:05:00,0.99,DIG000387,पैसे पाठवले,,,
EVT_DIG000388,transfer,P00796,P00326,LOC0165,2026-05-30 23:51:00,0.99,DIG000388,ਪੈਸੇ ਭੇਜੇ,,,
EVT_DIG000389,movement,P00498,P00402,LOC0096,2026-03-18 12:27:00,0.99,DIG000389,സ്ഥലം പങ്കിട്ടു,,,
EVT_DIG000390,meeting,P00134,P00893,LOC0109,2026-05-18 10:32:00,0.99,DIG000390,দেখা করেছে,,,
