head,relation,tail,timestamp,confidence,source_id,event_type
P00987,PRESENT_AT,LOC0109,2026-05-24 15:52:00,0.99,DIG000103,communication
P00271,PRESENT_AT,LOC0109,2026-05-24 15:52:00,0.99,DIG000103,communication
P00439,MET_WITH,P00216,2026-07-29 11:06:00,0.99,DIG000104,meeting
P00439,PRESENT_AT,LOC0118,2026-07-29 11:06:00,0.99,DIG000104,meeting
P00216,PRESENT_AT,LOC0118,2026-07-29 11:06:00,0.99,DIG000104,meeting
P00686,MET_WITH,P00544,2026-05-09 03:25:00,0.99,DIG000105,meeting
P00686,PRESENT_AT,LOC0116,2026-05-09 03:25:00,0.99,DIG000105,meeting
P00544,PRESENT_AT,LOC0116,2026-05-09 03:25:00,0.99,DIG000105,meeting
P00469,COMMUNICATED_WITH,P00198,2026-01-04 11:30:00,0.99,DIG000106,communication
P00469,PRESENT_AT,LOC0068,2026-01-04 11:30:00,0.99,DIG000106,communication
P00198,PRESENT_AT,LOC0068,2026-01-04 11:30:00,0.99,DIG000106,communication
P00032,COMMUNICATED_WITH,P00824,2026-03-13 03:19:00,0.99,DIG000107,communication
P00032,PRESENT_AT,LOC0141,2026-03-13 03:19:00,0.99,DIG000107,communication
P00824,PRESENT_AT,LOC0141,2026-03-13 03:19:00,0.99,DIG000107,communication
P00622,MET_WITH,P00996,2026-05-10 19:47:00,0.99,DIG000108,meeting
P00622,PRESENT_AT,LOC0063,2026-05-10 19:47:00,0.99,DIG000108,meeting
P00996,PRESENT_AT,LOC0063,2026-05-10 19:47:00,0.99,DIG000108,meeting
P00053,USED_VEHICLE_WITH,P00767,2026-04-23 10:26:00,0.99,DIG000109,vehicle_use
P00053,PRESENT_AT,LOC0026,2026-04-23 10:26:00,0.99,DIG000109,vehicle_use
P00767,PRESENT_AT,LOC0026,2026-04-23 10:26:00,0.99,DIG000109,vehicle_use
P00291,TRANSFERRED_TO,P00239,2026-07-10 13:52:00,0.99,DIG000110,transfer
P00291,PRESENT_AT,LOC0002,2026-07-10 13:52:00,0.99,DIG000110,transfer
P00239,PRESENT_AT,LOC0002,2026-07-10 13:52:00,0.99,DIG000110,transfer
P00331,MET_WITH,P00789,2026-01-10 08:59:00,0.99,DIG000111,meeting
P00331,PRESENT_AT,LOC0167,2026-01-10 08:59:00,0.99,DIG000111,meeting
P00789,PRESENT_AT,LOC0167,2026-01-10 08:59:00,0.99,DIG000111,meeting
P00009,COMMUNICATED_WITH,P00903,2026-07-27 01:47:00,0.99,DIG000112,communication
P00009,PRESENT_AT,LOC0127,2026-07-27 01:47:00,0.99,DIG000112,communication
P00903,PRESENT_AT,LOC0127,2026-07-27 01:47:00,0.99,DIG000112,communication
P00063,COMMUNICATED_WITH,P00954,2026-07-07 09:16:00,0.99,DIG000113,communication
P00063,PRESENT_AT,LOC0151,2026-07-07 09:16:00,0.99,DIG000113,communication
P00954,PRESENT_AT,LOC0151,2026-07-07 09:16:00,0.99,DIG000113,communication
P00544,COMMUNICATED_WITH,P00269,2026-03-15 21:32:00,0.99,DIG000114,communication
P00544,PRESENT_AT,LOC0058,2026-03-15 21:32:00,0.99,DIG000114,communication
P00269,PRESENT_AT,LOC0058,2026-03-15 21:32:00,0.99,DIG000114,communication
P00476,COMMUNICATED_WITH,P00651,2026-04-17 16:15:00,0.99,DIG000115,communication
P00476,PRESENT_AT,LOC0033,2026-04-17 16:15:00,0.99,DIG000115,communication
P00651,PRESENT_AT,LOC0033,2026-04-17 16:15:00,0.99,DIG000115,communication
P00913,MET_WITH,P00883,2026-03-24 22:31:00,0.99,DIG000116,meeting
P00913,PRESENT_AT,LOC0130,2026-03-24 22:31:00,0.99,DIG000116,meeting
P00883,PRESENT_AT,LOC0130,2026-03-24 22:31:00,0.99,DIG000116,meeting
P00388,COMMUNICATED_WITH,P00250,2026-01-05 19:30:00,0.99,DIG000117,communication
P00388,PRESENT_AT,LOC0146,2026-01-05 19:30:00,0.99,DIG000117,communication
P00250,PRESENT_AT,LOC0146,2026-01-05 19:30:00,0.99,DIG000117,communication
P00424,MET_WITH,P00290,2026-05-19 00:20:00,0.99,DIG000118,meeting
P00424,PRESENT_AT,LOC0076,2026-05-19 00:20:00,0.99,DIG000118,meeting
P00290,PRESENT_AT,LOC0076,2026-05-19 00:20:00,0.99,DIG000118,meeting
P00045,MET_WITH,P00048,2026-03-08 04:49:00,0.99,DIG000119,meeting
P00045,PRESENT_AT,LOC0134,2026-03-08 04:49:00,0.99,DIG000119,meeting
P00048,PRESENT_AT,LOC0134,2026-03-08 04:49:00,0.99,DIG000119,meeting
P00430,MET_WITH,P00890,2026-01-20 12:23:00,0.99,DIG000120,meeting
P00430,PRESENT_AT,LOC0083,2026-01-20 12:23:00,0.99,DIG000120,meeting
P00890,PRESENT_AT,LOC0083,2026-01-20 12:23:00,0.99,DIG000120,meeting
P00508,COMMUNICATED_WITH,P00170,2026-05-27 23:00:00,0.99,DIG000121,communication
P00508,PRESENT_AT,LOC0044,2026-05-27 23:00:00,0.99,DIG000121,communication
P00170,PRESENT_AT,LOC0044,2026-05-27 23:00:00,0.99,DIG000121,communication
P00038,COMMUNICATED_WITH,P00853,2026-03-20 02:54:00,0.99,DIG000122,communication
P00038,PRESENT_AT,LOC0094,2026-03-20 02:54:00,0.99,DIG000122,communication
P00853,PRESENT_AT,LOC0094,2026-03-20 02:54:00,0.99,DIG000122,communication
P00110,TRANSFERRED_TO,P00826,2026-03-28 01:12:00,0.99,DIG000123,transfer
P00110,PRESENT_AT,LOC0066,2026-03-28 01:12:00,0.99,DIG000123,transfer
P00826,PRESENT_AT,LOC0066,2026-03-28 01:12:00,0.99,DIG000123,transfer
P00277,COMMUNICATED_WITH,P00248,2026-07-10 17:19:00,0.99,DIG000124,communication
P00277,PRESENT_AT,LOC0125,2026-07-10 17:19:00,0.99,DIG000124,communication
P00248,PRESENT_AT,LOC0125,2026-07-10 17:19:00,0.99,DIG000124,communication
P00655,TRANSFERRED_TO,P00324,2026-05-25 13:29:00,0.99,DIG000125,transfer
P00655,PRESENT_AT,LOC0081,2026-05-25 13:29:00,0.99,DIG000125,transfer
P00324,PRESENT_AT,LOC0081,2026-05-25 13:29:00,0.99,DIG000125,transfer
P00371,MET_WITH,P00921,2026-01-08 18:17:00,0.99,DIG000126,meeting
P00371,PRESENT_AT,LOC0060,2026-01-08 18:17:00,0.99,DIG000126,meeting
P00921,PRESENT_AT,LOC0060,2026-01-08 18:17:00,0.99,DIG000126,meeting
P00816,MET_WITH,P00206,2026-05-28 12:33:00,0.99,DIG000127,meeting
P00816,PRESENT_AT,LOC0060,2026-05-28 12:33:00,0.99,DIG000127,meeting
P00206,PRESENT_AT,LOC0060,2026-05-28 12:33:00,0.99,DIG000127,meeting
P00189,MET_WITH,P00374,2026-07-25 06:53:00,0.99,DIG000128,meeting
P00189,PRESENT_AT,LOC0167,2026-07-25 06:53:00,0.99,DIG000128,meeting
P00374,PRESENT_AT,LOC0167,2026-07-25 06:53:00,0.99,DIG000128,meeting
P00894,COMMUNICATED_WITH,P00305,2026-06-21 01:56:00,0.99,DIG000129,communication
P00894,PRESENT_AT,LOC0002,2026-06-21 01:56:00,0.99,DIG000129,communication
P00305,PRESENT_AT,LOC0002,2026-06-21 01:56:00,0.99,DIG000129,communication
P00358,TRANSFERRED_TO,P00120,2026-05-25 04:34:00,0.99,DIG000130,transfer
P00358,PRESENT_AT,LOC0064,2026-05-25 04:34:00,0.99,DIG000130,transfer
P00120,PRESENT_AT,LOC0064,2026-05-25 04:34:00,0.99,DIG000130,transfer
P00064,COMMUNICATED_WITH,P00750,2026-06-07 12:21:00,0.99,DIG000131,communication
P00064,PRESENT_AT,LOC0062,2026-06-07 12:21:00,0.99,DIG000131,communication
P00750,PRESENT_AT,LOC0062,2026-06-07 12:21:00,0.99,DIG000131,communication
P00662,TRANSFERRED_TO,P00219,2026-02-23 13:08:00,0.99,DIG000132,transfer
P00662,PRESENT_AT,LOC0011,2026-02-23 13:08:00,0.99,DIG000132,transfer
P00219,PRESENT_AT,LOC0011,2026-02-23 13:08:00,0.99,DIG000132,transfer
P00116,COMMUNICATED_WITH,P00346,2026-08-29 18:28:00,0.99,DIG000133,communication
P00116,PRESENT_AT,LOC0159,2026-08-29 18:28:00,0.99,DIG000133,communication
P00346,PRESENT_AT,LOC0159,2026-08-29 18:28:00,0.99,DIG000133,communication
P00174,COMMUNICATED_WITH,P00152,2026-04-21 12:20:00,0.99,DIG000134,communication
P00174,PRESENT_AT,LOC0088,2026-04-21 12:20:00,0.99,DIG000134,communication
P00152,PRESENT_AT,LOC0088,2026-04-21 12:20:00,0.99,DIG000134,communication
P00028,COMMUNICATED_WITH,P00326,2026-08-22 16:31:00,0.99,DIG000135,communication
P00028,PRESENT_AT,LOC0011,2026-08-22 16:31:00,0.99,DIG000135,communication
P00326,PRESENT_AT,LOC0011,2026-08-22 16:31:00,0.99,DIG000135,communication
P00356,MET_WITH,P00679,2026-06-05 00:28:00,0.99,DIG000136,meeting
P00356,PRESENT_AT,LOC0166,2026-06-05 00:28:00,0.99,DIG000136,meeting
P00679,PRESENT_AT,LOC0166,2026-06-05 00:28:00,0.99,DIG000136,meeting
P00779,COMMUNICATED_WITH,P00071,2026-01-06 04:12:00,0.99,DIG000137,communication
P00779,PRESENT_AT,LOC0115,2026-01-06 04:12:00,0.99,DIG000137,communication
P00071,PRESENT_AT,LOC0115,2026-01-06 04:12:00,0.99,DIG000137,communication
P00062,MET_WITH,P00738,2026-03-27 05:34:00,0.99,DIG000138,meeting
P00062,PRESENT_AT,LOC0103,2026-03-27 05:34:00,0.99,DIG000138,meeting
P00738,PRESENT_AT,LOC0103,2026-03-27 05:34:00,0.99,DIG000138,meeting
P00336,MET_WITH,P00896,2026-04-09 15:54:00,0.99,DIG000139,meeting
P00336,PRESENT_AT,LOC0047,2026-04-09 15:54:00,0.99,DIG000139,meeting
P00896,PRESENT_AT,LOC0047,2026-04-09 15:54:00,0.99,DIG000139,meeting
P00875,COMMUNICATED_WITH,P00524,2026-07-15 13:25:00,0.99,DIG000140,communication
P00875,PRESENT_AT,LOC0021,2026-07-15 13:25:00,0.99,DIG000140,communication
P00524,PRESENT_AT,LOC0021,2026-07-15 13:25:00,0.99,DIG000140,communication
P00083,TRANSFERRED_TO,P00758,2026-07-11 19:41:00,0.99,DIG000141,transfer
P00083,PRESENT_AT,LOC0106,2026-07-11 19:41:00,0.99,DIG000141,transfer
P00758,PRESENT_AT,LOC0106,2026-07-11 19:41:00,0.99,DIG000141,transfer
P00960,COMMUNICATED_WITH,P00395,2026-01-04 14:52:00,0.99,DIG000142,communication
P00960,PRESENT_AT,LOC0079,2026-01-04 14:52:00,0.99,DIG000142,communication
P00395,PRESENT_AT,LOC0079,2026-01-04 14:52:00,0.99,DIG000142,communication
P00850,COMMUNICATED_WITH,P00322,2026-08-19 12:40:00,0.99,DIG000143,communication
P00850,PRESENT_AT,LOC0011,2026-08-19 12:40:00,0.99,DIG000143,communication
P00322,PRESENT_AT,LOC0011,2026-08-19 12:40:00,0.99,DIG000143,communication
P00104,COMMUNICATED_WITH,P00494,2026-08-18 13:44:00,0.99,DIG000144,communication
P00104,PRESENT_AT,LOC0087,2026-08-18 13:44:00,0.99,DIG000144,communication
P00494,PRESENT_AT,LOC0087,2026-08-18 13:44:00,0.99,DIG000144,communication
P00348,COMMUNICATED_WITH,P00555,2026-08-27 02:37:00,0.99,DIG000145,communication
P00348,PRESENT_AT,LOC0122,2026-08-27 02:37:00,0.99,DIG000145,communication
P00555,PRESENT_AT,LOC0122,2026-08-27 02:37:00,0.99,DIG000145,communication
P00758,COMMUNICATED_WITH,P00960,2026-03-09 22:05:00,0.99,DIG000146,communication
P00758,PRESENT_AT,LOC0100,2026-03-09 22:05:00,0.99,DIG000146,communication
P00960,PRESENT_AT,LOC0100,2026-03-09 22:05:00,0.99,DIG000146,communication
P00026,TRANSFERRED_TO,P00626,2026-03-22 18:47:00,0.99,DIG000147,transfer
P00026,PRESENT_AT,LOC0023,2026-03-22 18:47:00,0.99,DIG000147,transfer
P00626,PRESENT_AT,LOC0023,2026-03-22 18:47:00,0.99,DIG000147,transfer
P00650,MOVED_WITH,P00883,2026-08-12 05:37:00,0.99,DIG000148,movement
P00650,PRESENT_AT,LOC0014,2026-08-12 05:37:00,0.99,DIG000148,movement
P00883,PRESENT_AT,LOC0014,2026-08-12 05:37:00,0.99,DIG000148,movement
P00254,MET_WITH,P00052,2026-01-22 05:21:00,0.99,DIG000149,meeting
P00254,PRESENT_AT,LOC0023,2026-01-22 05:21:00,0.99,DIG000149,meeting
P00052,PRESENT_AT,LOC0023,2026-01-22 05:21:00,0.99,DIG000149,meeting
P00240,MOVED_WITH,P00849,2026-05-09 08:44:00,0.99,DIG000150,movement
P00240,PRESENT_AT,LOC0053,2026-05-09 08:44:00,0.99,DIG000150,movement
P00849,PRESENT_AT,LOC0053,2026-05-09 08:44:00,0.99,DIG000150,movement
P00436,MET_WITH,P00276,2026-06-25 08:12:00,0.99,DIG000151,meeting
P00436,PRESENT_AT,LOC0040,2026-06-25 08:12:00,0.99,DIG000151,meeting
P00276,PRESENT_AT,LOC0040,2026-06-25 08:12:00,0.99,DIG000151,meeting
P00494,MET_WITH,P00428,2026-05-08 03:49:00,0.99,DIG000152,meeting
P00494,PRESENT_AT,LOC0038,2026-05-08 03:49:00,0.99,DIG000152,meeting
P00428,PRESENT_AT,LOC0038,2026-05-08 03:49:00,0.99,DIG000152,meeting
P00794,TRANSFERRED_TO,P00795,2026-02-21 16:08:00,0.99,DIG000153,transfer
P00794,PRESENT_AT,LOC0120,2026-02-21 16:08:00,0.99,DIG000153,transfer
P00795,PRESENT_AT,LOC0120,2026-02-21 16:08:00,0.99,DIG000153,transfer
P00470,COMMUNICATED_WITH,P00642,2026-04-27 06:43:00,0.99,DIG000154,communication
P00470,PRESENT_AT,LOC0088,2026-04-27 06:43:00,0.99,DIG000154,communication
P00642,PRESENT_AT,LOC0088,2026-04-27 06:43:00,0.99,DIG000154,communication
P00454,MET_WITH,P00642,2026-07-03 08:46:00,0.99,DIG000155,meeting
P00454,PRESENT_AT,LOC0096,2026-07-03 08:46:00,0.99,DIG000155,meeting
P00642,PRESENT_AT,LOC0096,2026-07-03 08:46:00,0.99,DIG000155,meeting
P00413,COMMUNICATED_WITH,P00686,2026-07-03 07:15:00,0.99,DIG000156,communication
P00413,PRESENT_AT,LOC0180,2026-07-03 07:15:00,0.99,DIG000156,communication
P00686,PRESENT_AT,LOC0180,2026-07-03 07:15:00,0.99,DIG000156,communication
P00020,TRANSFERRED_TO,P00571,2026-07-07 12:19:00,0.99,DIG000157,transfer
P00020,PRESENT_AT,LOC0065,2026-07-07 12:19:00,0.99,DIG000157,transfer
P00571,PRESENT_AT,LOC0065,2026-07-07 12:19:00,0.99,DIG000157,transfer
P00014,COMMUNICATED_WITH,P00245,2026-02-06 14:41:00,0.99,DIG000158,communication
P00014,PRESENT_AT,LOC0023,2026-02-06 14:41:00,0.99,DIG000158,communication
P00245,PRESENT_AT,LOC0023,2026-02-06 14:41:00,0.99,DIG000158,communication
P00985,COMMUNICATED_WITH,P00928,2026-03-14 08:28:00,0.99,DIG000159,communication
P00985,PRESENT_AT,LOC0078,2026-03-14 08:28:00,0.99,DIG000159,communication
P00928,PRESENT_AT,LOC0078,2026-03-14 08:28:00,0.99,DIG000159,communication
P00834,MET_WITH,P00229,2026-08-08 23:27:00,0.99,DIG000160,meeting
P00834,PRESENT_AT,LOC0116,2026-08-08 23:27:00,0.99,DIG000160,meeting
P00229,PRESENT_AT,LOC0116,2026-08-08 23:27:00,0.99,DIG000160,meeting
P00598,MOVED_WITH,P00687,2026-07-18 19:52:00,0.99,DIG000161,movement
P00598,PRESENT_AT,LOC0138,2026-07-18 19:52:00,0.99,DIG000161,movement
P00687,PRESENT_AT,LOC0138,2026-07-18 19:52:00,0.99,DIG000161,movement
P00115,MET_WITH,P00190,2026-07-06 06:36:00,0.99,DIG000162,meeting
P00115,PRESENT_AT,LOC0079,2026-07-06 06:36:00,0.99,DIG000162,meeting
P00190,PRESENT_AT,LOC0079,2026-07-06 06:36:00,0.99,DIG000162,meeting
P00730,COMMUNICATED_WITH,P00714,2026-02-27 15:53:00,0.99,DIG000163,communication
P00730,PRESENT_AT,LOC0100,2026-02-27 15:53:00,0.99,DIG000163,communication
P00714,PRESENT_AT,LOC0100,2026-02-27 15:53:00,0.99,DIG000163,communication
P00636,MOVED_WITH,P00974,2026-06-05 00:50:00,0.99,DIG000164,movement
P00636,PRESENT_AT,LOC0069,2026-06-05 00:50:00,0.99,DIG000164,movement
P00974,PRESENT_AT,LOC0069,2026-06-05 00:50:00,0.99,DIG000164,movement
P00378,COMMUNICATED_WITH,P00299,2026-01-10 17:57:00,0.99,DIG000165,communication
P00378,PRESENT_AT,LOC0063,2026-01-10 17:57:00,0.99,DIG000165,communication
P00299,PRESENT_AT,LOC0063,2026-01-10 17:57:00,0.99,DIG000165,communication
P00931,MET_WITH,P00117,2026-02-15 01:30:00,0.99,DIG000166,meeting
P00931,PRESENT_AT,LOC0064,2026-02-15 01:30:00,0.99,DIG000166,meeting
P00117,PRESENT_AT,LOC0064,2026-02-15 01:30:00,0.99,DIG000166,meeting
P00037,COMMUNICATED_WITH,P00333,2026-06-20 00:24:00,0.99,DIG000167,communication
P00037,PRESENT_AT,LOC0052,2026-06-20 00:24:00,0.99,DIG000167,communication
P00333,PRESENT_AT,LOC0052,2026-06-20 00:24:00,0.99,DIG000167,communication
P00109,COMMUNICATED_WITH,P00228,2026-04-10 21:53:00,0.99,DIG000168,communication
P00109,PRESENT_AT,LOC0177,2026-04-10 21:53:00,0.99,DIG000168,communication
P00228,PRESENT_AT,LOC0177,2026-04-10 21:53:00,0.99,DIG000168,communication
P00935,MET_WITH,P00298,2026-01-07 00:27:00,0.99,DIG000169,meeting
P00935,PRESENT_AT,LOC0036,2026-01-07 00:27:00,0.99,DIG000169,meeting
P00298,PRESENT_AT,LOC0036,2026-01-07 00:27:00,0.99,DIG000169,meeting
P00821,COMMUNICATED_WITH,P00717,2026-05-05 06:59:00,0.99,DIG000170,communication
P00821,PRESENT_AT,LOC0004,2026-05-05 06:59:00,0.99,DIG000170,communication
P00717,PRESENT_AT,LOC0004,2026-05-05 06:59:00,0.99,DIG000170,communication
P00388,MET_WITH,P00492,2026-05-14 16:02:00,0.99,DIG000171,meeting
P00388,PRESENT_AT,LOC0064,2026-05-14 16:02:00,0.99,DIG000171,meeting
P00492,PRESENT_AT,LOC0064,2026-05-14 16:02:00,0.99,DIG000171,meeting
P00615,TRANSFERRED_TO,P00688,2026-06-15 06:57:00,0.99,DIG000172,transfer
P00615,PRESENT_AT,LOC0002,2026-06-15 06:57:00,0.99,DIG000172,transfer
P00688,PRESENT_AT,LOC0002,2026-06-15 06:57:00,0.99,DIG000172,transfer
P00986,MET_WITH,P00323,2026-04-22 22:39:00,0.99,DIG000173,meeting
P00986,PRESENT_AT,LOC0058,2026-04-22 22:39:00,0.99,DIG000173,meeting
P00323,PRESENT_AT,LOC0058,2026-04-22 22:39:00,0.99,DIG000173,meeting
P00528,MET_WITH,P00386,2026-02-15 19:04:00,0.99,DIG000174,meeting
P00528,PRESENT_AT,LOC0101,2026-02-15 19:04:00,0.99,DIG000174,meeting
P00386,PRESENT_AT,LOC0101,2026-02-15 19:04:00,0.99,DIG000174,meeting
P00931,MOVED_WITH,P00233,2026-05-26 20:00:00,0.99,DIG000175,movement
P00931,PRESENT_AT,LOC0114,2026-05-26 20:00:00,0.99,DIG000175,movement
P00233,PRESENT_AT,LOC0114,2026-05-26 20:00:00,0.99,DIG000175,movement
P00205,MOVED_WITH,P00843,2026-07-29 07:27:00,0.99,DIG000176,movement
P00205,PRESENT_AT,LOC0155,2026-07-29 07:27:00,0.99,DIG000176,movement
P00843,PRESENT_AT,LOC0155,2026-07-29 07:27:00,0.99,DIG000176,movement
P00507,COMMUNICATED_WITH,P00161,2026-06-11 03:56:00,0.99,DIG000177,communication
P00507,PRESENT_AT,LOC0124,2026-06-11 03:56:00,0.99,DIG000177,communication
P00161,PRESENT_AT,LOC0124,2026-06-11 03:56:00,0.99,DIG000177,communication
P00609,COMMUNICATED_WITH,P00533,2026-06-18 12:47:00,0.99,DIG000178,communication
P00609,PRESENT_AT,LOC0164,2026-06-18 12:47:00,0.99,DIG000178,communication
P00533,PRESENT_AT,LOC0164,2026-06-18 12:47:00,0.99,DIG000178,communication
P00241,COMMUNICATED_WITH,P00615,2026-08-04 20:45:00,0.99,DIG000179,communication
P00241,PRESENT_AT,LOC0070,2026-08-04 20:45:00,0.99,DIG000179,communication
P00615,PRESENT_AT,LOC0070,2026-08-04 20:45:00,0.99,DIG000179,communication
P00379,COMMUNICATED_WITH,P00202,2026-04-15 07:35:00,0.99,DIG000180,communication
P00379,PRESENT_AT,LOC0121,2026-04-15 07:35:00,0.99,DIG000180,communication
P00202,PRESENT_AT,LOC0121,2026-04-15 07:35:00,0.99,DIG000180,communication
P00708,MET_WITH,P00041,2026-04-23 21:59:00,0.99,DIG000181,meeting
P00708,PRESENT_AT,LOC0096,2026-04-23 21:59:00,0.99,DIG000181,meeting
P00041,PRESENT_AT,LOC0096,2026-04-23 21:59:00,0.99,DIG000181,meeting
P00363,MOVED_WITH,P00201,2026-01-26 21:13:00,0.99,DIG000182,movement
P00363,PRESENT_AT,LOC0109,2026-01-26 21:13:00,0.99,DIG000182,movement
P00201,PRESENT_AT,LOC0109,2026-01-26 21:13:00,0.99,DIG000182,movement
P00276,MET_WITH,P00165,2026-04-20 20:21:00,0.99,DIG000183,meeting
P00276,PRESENT_AT,LOC0061,2026-04-20 20:21:00,0.99,DIG000183,meeting
P00165,PRESENT_AT,LOC0061,2026-04-20 20:21:00,0.99,DIG000183,meeting
P00136,COMMUNICATED_WITH,P00448,2026-02-16 21:40:00,0.99,DIG000184,communication
P00136,PRESENT_AT,LOC0066,2026-02-16 21:40:00,0.99,DIG000184,communication
P00448,PRESENT_AT,LOC0066,2026-02-16 21:40:00,0.99,DIG000184,communication
P00098,MET_WITH,P00552,2026-03-27 03:49:00,0.99,DIG000185,meeting
P00098,PRESENT_AT,LOC0140,2026-03-27 03:49:00,0.99,DIG000185,meeting
P00552,PRESENT_AT,LOC0140,2026-03-27 03:49:00,0.99,DIG000185,meeting
P00560,MET_WITH,P00610,2026-08-18 04:56:00,0.99,DIG000186,meeting
P00560,PRESENT_AT,LOC0041,2026-08-18 04:56:00,0.99,DIG000186,meeting
P00610,PRESENT_AT,LOC0041,2026-08-18 04:56:00,0.99,DIG000186,meeting
P00375,MOVED_WITH,P00546,2026-04-07 09:09:00,0.99,DIG000187,movement
P00375,PRESENT_AT,LOC0154,2026-04-07 09:09:00,0.99,DIG000187,movement
P00546,PRESENT_AT,LOC0154,2026-04-07 09:09:00,0.99,DIG000187,movement
P00921,COMMUNICATED_WITH,P00197,2026-04-05 15:28:00,0.99,DIG000188,communication
P00921,PRESENT_AT,LOC0179,2026-04-05 15:28:00,0.99,DIG000188,communication
P00197,PRESENT_AT,LOC0179,2026-04-05 15:28:00,0.99,DIG000188,communication
P00163,MET_WITH,P00104,2026-06-12 17:23:00,0.99,DIG000189,meeting
P00163,PRESENT_AT,LOC0044,2026-06-12 17:23:00,0.99,DIG000189,meeting
P00104,PRESENT_AT,LOC0044,2026-06-12 17:23:00,0.99,DIG000189,meeting
P00777,COMMUNICATED_WITH,P00101,2026-01-18 14:42:00,0.99,DIG000190,communication
P00777,PRESENT_AT,LOC0147,2026-01-18 14:42:00,0.99,DIG000190,communication
P00101,PRESENT_AT,LOC0147,2026-01-18 14:42:00,0.99,DIG000190,communication
P00706,MET_WITH,P00386,2026-03-04 15:51:00,0.99,DIG000191,meeting
P00706,PRESENT_AT,LOC0175,2026-03-04 15:51:00,0.99,DIG000191,meeting
P00386,PRESENT_AT,LOC0175,2026-03-04 15:51:00,0.99,DIG000191,meeting
P00927,COMMUNICATED_WITH,P00776,2026-02-04 11:07:00,0.99,DIG000192,communication
P00927,PRESENT_AT,LOC0027,2026-02-04 11:07:00,0.99,DIG000192,communication
P00776,PRESENT_AT,LOC0027,2026-02-04 11:07:00,0.99,DIG000192,communication
P00249,MET_WITH,P00958,2026-07-19 01:31:00,0.99,DIG000193,meeting
P00249,PRESENT_AT,LOC0007,2026-07-19 01:31:00,0.99,DIG000193,meeting
P00958,PRESENT_AT,LOC0007,2026-07-19 01:31:00,0.99,DIG000193,meeting
P00188,COMMUNICATED_WITH,P00172,2026-01-09 20:08:00,0.99,DIG000194,communication
P00188,PRESENT_AT,LOC0145,2026-01-09 20:08:00,0.99,DIG000194,communication
P00172,PRESENT_AT,LOC0145,2026-01-09 20:08:00,0.99,DIG000194,communication
P00484,COMMUNICATED_WITH,P00306,2026-02-24 11:16:00,0.99,DIG000195,communication
P00484,PRESENT_AT,LOC0164,2026-02-24 11:16:00,0.99,DIG000195,communication
P00306,PRESENT_AT,LOC0164,2026-02-24 11:16:00,0.99,DIG000195,communication
P00252,COMMUNICATED_WITH,P00259,2026-03-13 10:09:00,0.99,DIG000196,communication
P00252,PRESENT_AT,LOC0094,2026-03-13 10:09:00,0.99,DIG000196,communication
P00259,PRESENT_AT,LOC0094,2026-03-13 10:09:00,0.99,DIG000196,communication
P00173,COMMUNICATED_WITH,P00729,2026-01-30 22:44:00,0.99,DIG000197,communication
P00173,PRESENT_AT,LOC0092,2026-01-30 22:44:00,0.99,DIG000197,communication
P00729,PRESENT_AT,LOC0092,2026-01-30 22:44:00,0.99,DIG000197,communication
P00066,COMMUNICATED_WITH,P00694,2026-02-05 04:14:00,0.99,DIG000198,communication
P00066,PRESENT_AT,LOC0065,2026-02-05 04:14:00,0.99,DIG000198,communication
P00694,PRESENT_AT,LOC0065,2026-02-05 04:14:00,0.99,DIG000198,communication
P00751,TRANSFERRED_TO,P00607,2026-04-07 20:39:00,0.99,DIG000199,transfer
P00751,PRESENT_AT,LOC0096,2026-04-07 20:39:00,0.99,DIG000199,transfer
P00607,PRESENT_AT,LOC0096,2026-04-07 20:39:00,0.99,DIG000199,transfer
P00893,COMMUNICATED_WITH,P00921,2026-06-20 02:23:00,0.99,DIG000200,communication
P00893,PRESENT_AT,LOC0122,2026-06-20 02:23:00,0.99,DIG000200,communication
P00921,PRESENT_AT,LOC0122,2026-06-20 02:23:00,0.99,DIG000200,communication
P00761,MET_WITH,P00884,2026-08-20 23:19:00,0.99,DIG000201,meeting
P00761,PRESENT_AT,LOC0020,2026-08-20 23:19:00,0.99,DIG000201,meeting
P00884,PRESENT_AT,LOC0020,2026-08-20 23:19:00,0.99,DIG000201,meeting
P00962,COMMUNICATED_WITH,P00032,2026-08-28 08:29:00,0.99,DIG000202,communication
P00962,PRESENT_AT,LOC0071,2026-08-28 08:29:00,0.99,DIG000202,communication
P00032,PRESENT_AT,LOC0071,2026-08-28 08:29:00,0.99,DIG000202,communication
P00698,MET_WITH,P00074,2026-01-09 15:36:00,0.99,DIG000203,meeting
P00698,PRESENT_AT,LOC0171,2026-01-09 15:36:00,0.99,DIG000203,meeting
P00074,PRESENT_AT,LOC0171,2026-01-09 15:36:00,0.99,DIG000203,meeting
P00640,TRANSFERRED_TO,P00671,2026-05-17 13:25:00,0.99,DIG000204,transfer
P00640,PRESENT_AT,LOC0008,2026-05-17 13:25:00,0.99,DIG000204,transfer
P00671,PRESENT_AT,LOC0008,2026-05-17 13:25:00,0.99,DIG000204,transfer
P00382,COMMUNICATED_WITH,P00323,2026-04-22 23:08:00,0.99,DIG000205,communication
P00382,PRESENT_AT,LOC0081,2026-04-22 23:08:00,0.99,DIG000205,communication
P00323,PRESENT_AT,LOC0081,2026-04-22 23:08:00,0.99,DIG000205,communication
