head,relation,tail,source_id,timestamp,confidence
P00600,USES_PHONE,PH00559,phones,,1.0
P00050,USES_PHONE,PH00560,phones,,1.0
P00044,USES_PHONE,PH00561,phones,,1.0
P00740,USES_PHONE,PH00562,phones,,1.0
P00634,USES_PHONE,PH00563,phones,,1.0
P00131,USES_PHONE,PH00564,phones,,1.0
P00023,USES_PHONE,PH00565,phones,,1.0
P00099,USES_PHONE,PH00566,phones,,1.0
P00203,USES_PHONE,PH00567,phones,,1.0
P00661,USES_PHONE,PH00568,phones,,1.0
P00162,USES_PHONE,PH00569,phones,,1.0
P00169,USES_PHONE,PH00570,phones,,1.0
P01000,USES_PHONE,PH00571,phones,,1.0
P00680,USES_PHONE,PH00572,phones,,1.0
P00700,USES_PHONE,PH00573,phones,,1.0
P00013,USES_PHONE,PH00574,phones,,1.0
P00625,USES_PHONE,PH00575,phones,,1.0
P00183,USES_PHONE,PH00576,phones,,1.0
P00463,USES_PHONE,PH00577,phones,,1.0
P00989,USES_PHONE,PH00578,phones,,1.0
P00906,USES_PHONE,PH00579,phones,,1.0
P00320,USES_PHONE,PH00580,phones,,1.0
P00854,USES_PHONE,PH00581,phones,,1.0
P00551,USES_PHONE,PH00582,phones,,1.0
P00727,USES_PHONE,PH00583,phones,,1.0
P00159,USES_PHONE,PH00584,phones,,1.0
P00245,USES_PHONE,PH00585,phones,,1.0
P00644,USES_PHONE,PH00586,phones,,1.0
P00498,USES_PHONE,PH00587,phones,,1.0
P00390,USES_PHONE,PH00588,phones,,1.0
P00373,USES_PHONE,PH00589,phones,,1.0
P00901,USES_PHONE,PH00590,phones,,1.0
P00223,USES_PHONE,PH00591,phones,,1.0
P00244,USES_PHONE,PH00592,phones,,1.0
P00749,USES_PHONE,PH00593,phones,,1.0
P00779,USES_PHONE,PH00594,phones,,1.0
P00588,USES_PHONE,PH00595,phones,,1.0
P00707,USES_PHONE,PH00596,phones,,1.0
P00369,USES_PHONE,PH00597,phones,,1.0
P00850,USES_PHONE,PH00598,phones,,1.0
P00716,USES_PHONE,PH00599,phones,,1.0
P00720,USES_PHONE,PH00600,phones,,1.0
P00633,USES_PHONE,PH00601,phones,,1.0
P00694,USES_PHONE,PH00602,phones,,1.0
P00180,USES_PHONE,PH00603,phones,,1.0
P00122,USES_PHONE,PH00604,phones,,1.0
P00775,USES_PHONE,PH00605,phones,,1.0
P00158,USES_PHONE,PH00606,phones,,1.0
P00478,USES_PHONE,PH00607,phones,,1.0
P00077,USES_PHONE,PH00608,phones,,1.0
P00541,USES_PHONE,PH00609,phones,,1.0
P00882,USES_PHONE,PH00610,phones,,1.0
P00691,USES_PHONE,PH00611,phones,,1.0
P00724,USES_PHONE,PH00612,phones,,1.0
P00331,USES_PHONE,PH00613,phones,,1.0
P00514,USES_PHONE,PH00614,phones,,1.0
P00322,USES_PHONE,PH00615,phones,,1.0
P00761,USES_PHONE,PH00616,phones,,1.0
P00008,USES_PHONE,PH00617,phones,,1.0
P00201,USES_PHONE,PH00618,phones,,1.0
P00044,USES_PHONE,PH00619,phones,,1.0
P00232,USES_PHONE,PH00620,phones,,1.0
P00745,USES_PHONE,PH00621,phones,,1.0
P00107,USES_PHONE,PH00622,phones,,1.0
P00715,USES_PHONE,PH00623,phones,,1.0
P00911,USES_PHONE,PH00624,phones,,1.0
P00566,USES_PHONE,PH00625,phones,,1.0
P00652,USES_PHONE,PH00626,phones,,1.0
P00858,USES_PHONE,PH00627,phones,,1.0
P00438,USES_PHONE,PH00628,phones,,1.0
P00597,USES_PHONE,PH00629,phones,,1.0
P00267,USES_PHONE,PH00630,phones,,1.0
P00123,USES_PHONE,PH00631,phones,,1.0
P00179,USES_PHONE,PH00632,phones,,1.0
P00737,USES_PHONE,PH00633,phones,,1.0
P00611,USES_PHONE,PH00634,phones,,1.0
P00732,USES_PHONE,PH00635,phones,,1.0
P00980,USES_PHONE,PH00636,phones,,1.0
P00991,USES_PHONE,PH00637,phones,,1.0
P00856,USES_PHONE,PH00638,phones,,1.0
P00582,USES_PHONE,PH00639,phones,,1.0
P00065,USES_PHONE,PH00640,phones,,1.0
P00960,USES_PHONE,PH00641,phones,,1.0
P00910,USES_PHONE,PH00642,phones,,1.0
P00211,USES_PHONE,PH00643,phones,,1.0
P00777,USES_PHONE,PH00644,phones,,1.0
P00857,USES_PHONE,PH00645,phones,,1.0
P00703,USES_PHONE,PH00646,phones,,1.0
P00216,USES_PHONE,PH00647,phones,,1.0
P00894,USES_PHONE,PH00648,phones,,1.0
P00794,USES_PHONE,PH00649,phones,,1.0
P00224,USES_PHONE,PH00650,phones,,1.0
P00312,USES_PHONE,PH00651,phones,,1.0
P00829,USES_PHONE,PH00652,phones,,1.0
P00088,USES_PHONE,PH00653,phones,,1.0
P00054,USES_PHONE,PH00654,phones,,1.0
P00969,USES_PHONE,PH00655,phones,,1.0
P00934,USES_PHONE,PH00656,phones,,1.0
P00268,USES_PHONE,PH00657,phones,,1.0
P00575,USES_PHONE,PH00658,phones,,1.0
P00945,USES_PHONE,PH00659,phones,,1.0
P00417,USES_PHONE,PH00660,phones,,1.0
P00721,USES_PHONE,PH00661,phones,,1.0
P00378,USES_PHONE,PH00662,phones,,1.0
P00412,USES_PHONE,PH00663,phones,,1.0
P00938,USES_PHONE,PH00664,phones,,1.0
P00628,USES_PHONE,PH00665,phones,,1.0
P00505,USES_PHONE,PH00666,phones,,1.0
P00231,USES_PHONE,PH00667,phones,,1.0
P00577,USES_PHONE,PH00668,phones,,1.0
P00482,USES_PHONE,PH00669,phones,,1.0
P00891,USES_PHONE,PH00670,phones,,1.0
P00774,USES_PHONE,PH00671,phones,,1.0
P00643,USES_PHONE,PH00672,phones,,1.0
P00623,USES_PHONE,PH00673,phones,,1.0
P00422,USES_PHONE,PH00674,phones,,1.0
P00300,USES_PHONE,PH00675,phones,,1.0
P00788,USES_PHONE,PH00676,phones,,1.0
P00197,USES_PHONE,PH00677,phones,,1.0
P00374,USES_PHONE,PH00678,phones,,1.0
P00832,USES_PHONE,PH00679,phones,,1.0
P00185,USES_PHONE,PH00680,phones,,1.0
P00406,USES_PHONE,PH00681,phones,,1.0
P00327,USES_PHONE,PH00682,phones,,1.0
P00780,USES_PHONE,PH00683,phones,,1.0
P00376,USES_PHONE,PH00684,phones,,1.0
P00514,USES_PHONE,PH00685,phones,,1.0
P00383,USES_PHONE,PH00686,phones,,1.0
P00988,USES_PHONE,PH00687,phones,,1.0
P00615,USES_PHONE,PH00688,phones,,1.0
P00263,USES_PHONE,PH00689,phones,,1.0
P00602,USES_PHONE,PH00690,phones,,1.0
P00109,USES_PHONE,PH00691,phones,,1.0
P00104,USES_PHONE,PH00692,phones,,1.0
P00880,USES_PHONE,PH00693,phones,,1.0
P00296,USES_PHONE,PH00694,phones,,1.0
P00043,USES_PHONE,PH00695,phones,,1.0
P00656,USES_PHONE,PH00696,phones,,1.0
P00237,USES_PHONE,PH00697,phones,,1.0
P00985,USES_PHONE,PH00698,phones,,1.0
P00899,USES_PHONE,PH00699,phones,,1.0
P00011,USES_PHONE,PH00700,phones,,1.0
P00851,USES_PHONE,PH00701,phones,,1.0
P00952,USES_PHONE,PH00702,phones,,1.0
P00606,USES_PHONE,PH00703,phones,,1.0
P00494,USES_PHONE,PH00704,phones,,1.0
P00227,USES_PHONE,PH00705,phones,,1.0
P00596,USES_PHONE,PH00706,phones,,1.0
P00101,USES_PHONE,PH00707,phones,,1.0
P00712,USES_PHONE,PH00708,phones,,1.0
P00646,USES_PHONE,PH00709,phones,,1.0
P00118,USES_PHONE,PH00710,phones,,1.0
P00343,USES_PHONE,PH00711,phones,,1.0
P00978,USES_PHONE,PH00712,phones,,1.0
P00807,USES_PHONE,PH00713,phones,,1.0
P00402,USES_PHONE,PH00714,phones,,1.0
P00224,USES_PHONE,PH00715,phones,,1.0
P00827,USES_PHONE,PH00716,phones,,1.0
P00558,USES_PHONE,PH00717,phones,,1.0
P00675,USES_PHONE,PH00718,phones,,1.0
P00727,USES_PHONE,PH00719,phones,,1.0
P00364,USES_PHONE,PH00720,phones,,1.0
P00839,USES_PHONE,PH00721,phones,,1.0
P00601,USES_PHONE,PH00722,phones,,1.0
P00658,USES_PHONE,PH00723,phones,,1.0
P00862,USES_PHONE,PH00724,phones,,1.0
P00144,USES_PHONE,PH00725,phones,,1.0
P00931,USES_PHONE,PH00726,phones,,1.0
P00821,USES_PHONE,PH00727,phones,,1.0
P00291,USES_PHONE,PH00728,phones,,1.0
P00634,USES_PHONE,PH00729,phones,,1.0
P00751,USES_PHONE,PH00730,phones,,1.0
P00291,USES_PHONE,PH00731,phones,,1.0
P00366,USES_PHONE,PH00732,phones,,1.0
P00164,USES_PHONE,PH00733,phones,,1.0
P00561,USES_PHONE,PH00734,phones,,1.0
P00078,USES_PHONE,PH00735,phones,,1.0
P00667,USES_PHONE,PH00736,phones,,1.0
P00332,USES_PHONE,PH00737,phones,,1.0
P00193,USES_PHONE,PH00738,phones,,1.0
P00120,USES_PHONE,PH00739,phones,,1.0
P00845,USES_PHONE,PH00740,phones,,1.0
P00812,USES_PHONE,PH00741,phones,,1.0
P00605,USES_PHONE,PH00742,phones,,1.0
P00252,USES_PHONE,PH00743,phones,,1.0
P00032,USES_PHONE,PH00744,phones,,1.0
P00335,USES_PHONE,PH00745,phones,,1.0
P00225,USES_PHONE,PH00746,phones,,1.0
P00697,USES_PHONE,PH00747,phones,,1.0
P00557,USES_PHONE,PH00748,phones,,1.0
P00097,USES_PHONE,PH00749,phones,,1.0
P00239,USES_PHONE,PH00750,phones,,1.0
P00508,USES_PHONE,PH00751,phones,,1.0
P00917,USES_PHONE,PH00752,phones,,1.0
P00090,USES_PHONE,PH00753,phones,,1.0
P00098,USES_PHONE,PH00754,phones,,1.0
P00299,USES_PHONE,PH00755,phones,,1.0
P00725,USES_PHONE,PH00756,phones,,1.0
P00249,USES_PHONE,PH00757,phones,,1.0
P00337,USES_PHONE,PH00758,phones,,1.0
P00692,USES_PHONE,PH00759,phones,,1.0
P00721,USES_PHONE,PH00760,phones,,1.0
P00435,USES_PHONE,PH00761,phones,,1.0
P00207,USES_PHONE,PH00762,phones,,1.0
P00604,USES_PHONE,PH00763,phones,,1.0
P00632,USES_PHONE,PH00764,phones,,1.0
P00040,USES_PHONE,PH00765,phones,,1.0
P00901,USES_PHONE,PH00766,phones,,1.0
P00837,USES_PHONE,PH00767,phones,,1.0
P00423,USES_PHONE,PH00768,phones,,1.0
P00758,USES_PHONE,PH00769,phones,,1.0
P00552,USES_PHONE,PH00770,phones,,1.0
P00486,USES_PHONE,PH00771,phones,,1.0
P00233,USES_PHONE,PH00772,phones,,1.0
P00706,USES_PHONE,PH00773,phones,,1.0
P00592,USES_PHONE,PH00774,phones,,1.0
P00638,USES_PHONE,PH00775,phones,,1.0
P00826,USES_PHONE,PH00776,phones,,1.0
P00806,USES_PHONE,PH00777,phones,,1.0
P00367,USES_PHONE,PH00778,phones,,1.0
P00783,USES_PHONE,PH00779,phones,,1.0
P00325,USES_PHONE,PH00780,phones,,1.0
P00628,USES_PHONE,PH00781,phones,,1.0
P00395,USES_PHONE,PH00782,phones,,1.0
P00506,USES_PHONE,PH00783,phones,,1.0
P00556,USES_PHONE,PH00784,phones,,1.0
P00979,USES_PHONE,PH00785,phones,,1.0
P00403,USES_PHONE,PH00786,phones,,1.0
P00530,USES_PHONE,PH00787,phones,,1.0
P00219,USES_PHONE,PH00788,phones,,1.0
P00631,USES_PHONE,PH00789,phones,,1.0
P00898,USES_PHONE,PH00790,phones,,1.0
P00724,USES_PHONE,PH00791,phones,,1.0
P00954,USES_PHONE,PH00792,phones,,1.0
P00129,USES_PHONE,PH00793,phones,,1.0
P00138,USES_PHONE,PH00794,phones,,1.0
P00600,USES_PHONE,PH00795,phones,,1.0
P00178,USES_PHONE,PH00796,phones,,1.0
P00225,USES_PHONE,PH00797,phones,,1.0
P00458,USES_PHONE,PH00798,phones,,1.0
P00886,USES_PHONE,PH00799,phones,,1.0
P00635,USES_PHONE,PH00800,phones,,1.0
P00769,USES_PHONE,PH00801,phones,,1.0
P00388,USES_PHONE,PH00802,phones,,1.0
P00405,USES_PHONE,PH00803,phones,,1.0
P00377,USES_PHONE,PH00804,phones,,1.0
P00027,USES_PHONE,PH00805,phones,,1.0
P00106,USES_PHONE,PH00806,phones,,1.0
P00522,USES_PHONE,PH00807,phones,,1.0
P00957,USES_PHONE,PH00808,phones,,1.0
P00459,USES_PHONE,PH00809,phones,,1.0
P00260,USES_PHONE,PH00810,phones,,1.0
P00127,USES_PHONE,PH00811,phones,,1.0
P00426,USES_PHONE,PH00812,phones,,1.0
P00266,USES_PHONE,PH00813,phones,,1.0
P00230,USES_PHONE,PH00814,phones,,1.0
P00093,USES_PHONE,PH00815,phones,,1.0
P00191,USES_PHONE,PH00816,phones,,1.0
P00796,USES_PHONE,PH00817,phones,,1.0
P00365,USES_PHONE,PH00818,phones,,1.0
P00353,USES_PHONE,PH00819,phones,,1.0
P00020,USES_PHONE,PH00820,phones,,1.0
P00729,USES_PHONE,PH00821,phones,,1.0
P00929,USES_PHONE,PH00822,phones,,1.0
P00059,USES_PHONE,PH00823,phones,,1.0
P00407,USES_PHONE,PH00824,phones,,1.0
P00211,USES_PHONE,PH00825,phones,,1.0
P00970,USES_PHONE,PH00826,phones,,1.0
P00352,USES_PHONE,PH00827,phones,,1.0
P00741,USES_PHONE,PH00828,phones,,1.0
P00304,USES_PHONE,PH00829,phones,,1.0
P00467,USES_PHONE,PH00830,phones,,1.0
P00983,USES_PHONE,PH00831,phones,,1.0
P00448,USES_PHONE,PH00832,phones,,1.0
P00122,USES_PHONE,PH00833,phones,,1.0
P00941,USES_PHONE,PH00834,phones,,1.0
P00578,USES_PHONE,PH00835,phones,,1.0
P00413,USES_PHONE,PH00836,phones,,1.0
P00195,USES_PHONE,PH00837,phones,,1.0
P00834,USES_PHONE,PH00838,phones,,1.0
P00968,USES_PHONE,PH00839,phones,,1.0
P00315,USES_PHONE,PH00840,phones,,1.0
P00114,USES_PHONE,PH00841,phones,,1.0
P00194,USES_PHONE,PH00842,phones,,1.0
P00299,USES_PHONE,PH00843,phones,,1.0
P00113,USES_PHONE,PH00844,phones,,1.0
P00255,USES_PHONE,PH00845,phones,,1.0
P00357,USES_PHONE,PH00846,phones,,1.0
P00251,USES_PHONE,PH00847,phones,,1.0
P00143,USES_PHONE,PH00848,phones,,1.0
P00639,USES_PHONE,PH00849,phones,,1.0
P00444,USES_PHONE,PH00850,phones,,1.0
P00436,USES_PHONE,PH00851,phones,,1.0
P00287,USES_PHONE,PH00852,phones,,1.0
P00884,USES_PHONE,PH00853,phones,,1.0
P00733,USES_PHONE,PH00854,phones,,1.0
P00743,USES_PHONE,PH00855,phones,,1.0
P00614,USES_PHONE,PH00856,phones,,1.0
P00869,USES_PHONE,PH00857,phones,,1.0
P00964,USES_PHONE,PH00858,phones,,1.0
P00567,USES_PHONE,PH00859,phones,,1.0
P00319,USES_PHONE,PH00860,phones,,1.0
P00681,USES_PHONE,PH00861,phones,,1.0
P00116,USES_PHONE,PH00862,phones,,1.0
P00462,USES_PHONE,PH00863,phones,,1.0
P00682,USES_PHONE,PH00864,phones,,1.0
P00738,USES_PHONE,PH00865,phones,,1.0
P00276,USES_PHONE,PH00866,phones,,1.0
P00820,USES_PHONE,PH00867,phones,,1.0
P00262,USES_PHONE,PH00868,phones,,1.0
P00358,USES_PHONE,PH00869,phones,,1.0
P00693,USES_PHONE,PH00870,phones,,1.0
P00370,USES_PHONE,PH00871,phones,,1.0
P00028,USES_PHONE,PH00872,phones,,1.0
P00488,USES_PHONE,PH00873,phones,,1.0
P00844,USES_PHONE,PH00874,phones,,1.0
P00986,USES_PHONE,PH00875,phones,,1.0
P00103,USES_PHONE,PH00876,phones,,1.0
P00705,USES_PHONE,PH00877,phones,,1.0
P00302,USES_PHONE,PH00878,phones,,1.0
P00324,USES_PHONE,PH00879,phones,,1.0
P00150,USES_PHONE,PH00880,phones,,1.0
P00046,USES_PHONE,PH00881,phones,,1.0
P00442,USES_PHONE,PH00882,phones,,1.0
P00060,USES_PHONE,PH00883,phones,,1.0
P00755,USES_PHONE,PH00884,phones,,1.0
P00383,USES_PHONE,PH00885,phones,,1.0
P00261,USES_PHONE,PH00886,phones,,1.0
P00966,USES_PHONE,PH00887,phones,,1.0
P00310,USES_PHONE,PH00888,phones,,1.0
P00788,USES_PHONE,PH00889,phones,,1.0
P00840,USES_PHONE,PH00890,phones,,1.0
P00629,USES_PHONE,PH00891,phones,,1.0
P00976,USES_PHONE,PH00892,phones,,1.0
P00803,USES_PHONE,PH00893,phones,,1.0
P00323,USES_PHONE,PH00894,phones,,1.0
P00641,USES_PHONE,PH00895,phones,,1.0
P00453,USES_PHONE,PH00896,phones,,1.0
P00817,USES_PHONE,PH00897,phones,,1.0
P00026,USES_PHONE,PH00898,phones,,1.0
P00557,USES_PHONE,PH00899,phones,,1.0
P00243,USES_PHONE,PH00900,phones,,1.0
P00606,USES_PHONE,PH00901,phones,,1.0
P00699,USES_PHONE,PH00902,phones,,1.0
P00151,USES_PHONE,PH00903,phones,,1.0
P00516,USES_PHONE,PH00904,phones,,1.0
P00303,USES_PHONE,PH00905,phones,,1.0
P00487,USES_PHONE,PH00906,phones,,1.0
P00529,USES_PHONE,PH00907,phones,,1.0
P00930,USES_PHONE,PH00908,phones,,1.0
P00493,USES_PHONE,PH00909,phones,,1.0
P00232,USES_PHONE,PH00910,phones,,1.0
P00213,USES_PHONE,PH00911,phones,,1.0
P00714,USES_PHONE,PH00912,phones,,1.0
P00085,USES_PHONE,PH00913,phones,,1.0
P00403,USES_PHONE,PH00914,phones,,1.0
P00571,USES_PHONE,PH00915,phones,,1.0
P00465,USES_PHONE,PH00916,phones,,1.0
P00294,USES_PHONE,PH00917,phones,,1.0
P00312,USES_PHONE,PH00918,phones,,1.0
P00151,USES_PHONE,PH00919,phones,,1.0
P00475,USES_PHONE,PH00920,phones,,1.0
P00082,USES_PHONE,PH00921,phones,,1.0
P00697,USES_PHONE,PH00922,phones,,1.0
P00838,USES_PHONE,PH00923,phones,,1.0
P00188,USES_PHONE,PH00924,phones,,1.0
P00495,USES_PHONE,PH00925,phones,,1.0
P00248,USES_PHONE,PH00926,phones,,1.0
P00418,USES_PHONE,PH00927,phones,,1.0
P00654,USES_PHONE,PH00928,phones,,1.0
P00380,USES_PHONE,PH00929,phones,,1.0
P00743,USES_PHONE,PH00930,phones,,1.0
P00128,USES_PHONE,PH00931,phones,,1.0
P00066,USES_PHONE,PH00932,phones,,1.0
P00063,USES_PHONE,PH00933,phones,,1.0
P00868,USES_PHONE,PH00934,phones,,1.0
P00218,USES_PHONE,PH00935,phones,,1.0
P00213,USES_PHONE,PH00936,phones,,1.0
P00589,USES_PHONE,PH00937,phones,,1.0
P00247,USES_PHONE,PH00938,phones,,1.0
P00144,USES_PHONE,PH00939,phones,,1.0
P00120,USES_PHONE,PH00940,phones,,1.0
P00900,USES_PHONE,PH00941,phones,,1.0
P00206,USES_PHONE,PH00942,phones,,1.0
P00461,USES_PHONE,PH00943,phones,,1.0
P00080,USES_PHONE,PH00944,phones,,1.0
P00723,USES_PHONE,PH00945,phones,,1.0
P00668,USES_PHONE,PH00946,phones,,1.0
P00553,USES_PHONE,PH00947,phones,,1.0
P00087,USES_PHONE,PH00948,phones,,1.0
P00860,USES_PHONE,PH00949,phones,,1.0
P00485,USES_PHONE,PH00950,phones,,1.0
P00965,USES_PHONE,PH00951,phones,,1.0
P00393,USES_PHONE,PH00952,phones,,1.0
P00277,USES_PHONE,PH00953,phones,,1.0
P00830,USES_PHONE,PH00954,phones,,1.0
P00718,USES_PHONE,PH00955,phones,,1.0
P00439,USES_PHONE,PH00956,phones,,1.0
P00301,USES_PHONE,PH00957,phones,,1.0
P00421,USES_PHONE,PH00958,phones,,1.0
P00049,USES_PHONE,PH00959,phones,,1.0
P00517,USES_PHONE,PH00960,phones,,1.0
P00033,USES_PHONE,PH00961,phones,,1.0
P00848,USES_PHONE,PH00962,phones,,1.0
P00689,USES_PHONE,PH00963,phones,,1.0
P00563,USES_PHONE,PH00964,phones,,1.0
P00222,USES_PHONE,PH00965,phones,,1.0
P00221,USES_PHONE,PH00966,phones,,1.0
P00389,USES_PHONE,PH00967,phones,,1.0
P00387,USES_PHONE,PH00968,phones,,1.0
P00018,USES_PHONE,PH00969,phones,,1.0
P00816,USES_PHONE,PH00970,phones,,1.0
P00265,USES_PHONE,PH00971,phones,,1.0
P00674,USES_PHONE,PH00972,phones,,1.0
P00338,USES_PHONE,PH00973,phones,,1.0
P00250,USES_PHONE,PH00974,phones,,1.0
P00713,USES_PHONE,PH00975,phones,,1.0
P00385,USES_PHONE,PH00976,phones,,1.0
P00662,USES_PHONE,PH00977,phones,,1.0
P00047,USES_PHONE,PH00978,phones,,1.0
P00317,USES_PHONE,PH00979,phones,,1.0
P00908,USES_PHONE,PH00980,phones,,1.0
P00127,USES_PHONE,PH00981,phones,,1.0
P00372,USES_PHONE,PH00982,phones,,1.0
P00570,USES_PHONE,PH00983,phones,,1.0
P00501,USES_PHONE,PH00984,phones,,1.0
P00540,USES_PHONE,PH00985,phones,,1.0
P00242,USES_PHONE,PH00986,phones,,1.0
P00067,USES_PHONE,PH00987,phones,,1.0
P00015,USES_PHONE,PH00988,phones,,1.0
P00204,USES_PHONE,PH00989,phones,,1.0
P00354,USES_PHONE,PH00990,phones,,1.0
P00172,USES_PHONE,PH00991,phones,,1.0
P00585,USES_PHONE,PH00992,phones,,1.0
P00754,USES_PHONE,PH00993,phones,,1.0
P00535,USES_PHONE,PH00994,phones,,1.0
P00238,USES_PHONE,PH00995,phones,,1.0
P00792,USES_PHONE,PH00996,phones,,1.0
P00447,USES_PHONE,PH00997,phones,,1.0
P00080,USES_PHONE,PH00998,phones,,1.0
P00946,USES_PHONE,PH00999,phones,,1.0
P00131,USES_PHONE,PH01000,phones,,1.0
P00005,USES_PHONE,PH01001,phones,,1.0
P00566,USES_PHONE,PH01002,phones,,1.0
P00926,USES_PHONE,PH01003,phones,,1.0
P00876,USES_PHONE,PH01004,phones,,1.0
P00379,USES_PHONE,PH01005,phones,,1.0
P00565,USES_PHONE,PH01006,phones,,1.0
P00719,USES_PHONE,PH01007,phones,,1.0
P00285,USES_PHONE,PH01008,phones,,1.0
P00278,USES_PHONE,PH01009,phones,,1.0
P00591,USES_PHONE,PH01010,phones,,1.0
P00282,USES_PHONE,PH01011,phones,,1.0
P00736,USES_PHONE,PH01012,phones,,1.0
P00298,USES_PHONE,PH01013,phones,,1.0
P00042,USES_PHONE,PH01014,phones,,1.0
P00115,USES_PHONE,PH01015,phones,,1.0
P00048,USES_PHONE,PH01016,phones,,1.0
P00815,USES_PHONE,PH01017,phones,,1.0
P00561,USES_PHONE,PH01018,phones,,1.0
P00285,USES_PHONE,PH01019,phones,,1.0
P00489,USES_PHONE,PH01020,phones,,1.0
P00860,USES_PHONE,PH01021,phones,,1.0
P00599,USES_PHONE,PH01022,phones,,1.0
P00381,USES_PHONE,PH01023,phones,,1.0
P00663,USES_PHONE,PH01024,phones,,1.0
P00477,USES_PHONE,PH01025,phones,,1.0
P00882,USES_PHONE,PH01026,phones,,1.0
P00308,USES_PHONE,PH01027,phones,,1.0
P00870,USES_PHONE,PH01028,phones,,1.0
P00478,USES_PHONE,PH01029,phones,,1.0
P00480,USES_PHONE,PH01030,phones,,1.0
P00137,USES_PHONE,PH01031,phones,,1.0
P00762,USES_PHONE,PH01032,phones,,1.0
P00536,USES_PHONE,PH01033,phones,,1.0
P00206,USES_PHONE,PH01034,phones,,1.0
P00798,USES_PHONE,PH01035,phones,,1.0
P00648,USES_PHONE,PH01036,phones,,1.0
P00447,USES_PHONE,PH01037,phones,,1.0
P00630,USES_PHONE,PH01038,phones,,1.0
P00959,USES_PHONE,PH01039,phones,,1.0
P00253,USES_PHONE,PH01040,phones,,1.0
P00281,USES_PHONE,PH01041,phones,,1.0
P00428,USES_PHONE,PH01042,phones,,1.0
P00785,USES_PHONE,PH01043,phones,,1.0
P00864,USES_PHONE,PH01044,phones,,1.0
P00665,USES_PHONE,PH01045,phones,,1.0
P00086,USES_PHONE,PH01046,phones,,1.0
P00459,USES_PHONE,PH01047,phones,,1.0
P00995,USES_PHONE,PH01048,phones,,1.0
P00898,USES_PHONE,PH01049,phones,,1.0
P00290,USES_PHONE,PH01050,phones,,1.0
P00504,USES_PHONE,PH01051,phones,,1.0
P00984,USES_PHONE,PH01052,phones,,1.0
P00819,USES_PHONE,PH01053,phones,,1.0
P00075,USES_PHONE,PH01054,phones,,1.0
P00286,USES_PHONE,PH01055,phones,,1.0
P00760,USES_PHONE,PH01056,phones,,1.0
P00749,USES_PHONE,PH01057,phones,,1.0
P00306,USES_PHONE,PH01058,phones,,1.0
P00240,USES_PHONE,PH01059,phones,,1.0
P00869,USES_PHONE,PH01060,phones,,1.0
P00513,USES_PHONE,PH01061,phones,,1.0
P00867,USES_PHONE,PH01062,phones,,1.0
P00823,USES_PHONE,PH01063,phones,,1.0
P00621,USES_PHONE,PH01064,phones,,1.0
P00351,USES_PHONE,PH01065,phones,,1.0
P00791,USES_PHONE,PH01066,phones,,1.0
P00275,USES_PHONE,PH01067,phones,,1.0
P00360,USES_PHONE,PH01068,phones,,1.0
P00313,USES_PHONE,PH01069,phones,,1.0
P00420,USES_PHONE,PH01070,phones,,1.0
P00949,USES_PHONE,PH01071,phones,,1.0
P00283,USES_PHONE,PH01072,phones,,1.0
P00036,USES_PHONE,PH01073,phones,,1.0
P00747,USES_PHONE,PH01074,phones,,1.0
P00014,USES_PHONE,PH01075,phones,,1.0
P00102,USES_PHONE,PH01076,phones,,1.0
P00922,USES_PHONE,PH01077,phones,,1.0
P00142,USES_PHONE,PH01078,phones,,1.0
P00637,USES_PHONE,PH01079,phones,,1.0
P00943,USES_PHONE,PH01080,phones,,1.0
P00198,USES_PHONE,PH01081,phones,,1.0
P00804,USES_PHONE,PH01082,phones,,1.0
P00533,USES_PHONE,PH01083,phones,,1.0
P00913,USES_PHONE,PH01084,phones,,1.0
P00645,USES_PHONE,PH01085,phones,,1.0
P00607,USES_PHONE,PH01086,phones,,1.0
P00811,USES_PHONE,PH01087,phones,,1.0
P00548,USES_PHONE,PH01088,phones,,1.0
P00887,USES_PHONE,PH01089,phones,,1.0
P00978,USES_PHONE,PH01090,phones,,1.0
P00896,USES_PHONE,PH01091,phones,,1.0
P00473,USES_PHONE,PH01092,phones,,1.0
P00038,USES_PHONE,PH01093,phones,,1.0
P00550,USES_PHONE,PH01094,phones,,1.0
P00664,USES_PHONE,PH01095,phones,,1.0
P00967,USES_PHONE,PH01096,phones,,1.0
P00258,USES_PHONE,PH01097,phones,,1.0
P00145,USES_PHONE,PH01098,phones,,1.0
P00616,USES_PHONE,PH01099,phones,,1.0
P00730,USES_PHONE,PH01100,phones,,1.0
P00637,USES_PHONE,PH01101,phones,,1.0
P00571,USES_PHONE,PH01102,phones,,1.0
P00831,USES_PHONE,PH01103,phones,,1.0
P00858,USES_PHONE,PH01104,phones,,1.0
P00981,USES_PHONE,PH01105,phones,,1.0
P00359,USES_PHONE,PH01106,phones,,1.0
P00240,USES_PHONE,PH01107,phones,,1.0
P00124,USES_PHONE,PH01108,phones,,1.0
P00305,USES_PHONE,PH01109,phones,,1.0
P00278,USES_PHONE,PH01110,phones,,1.0
P00316,USES_PHONE,PH01111,phones,,1.0
P00886,USES_PHONE,PH01112,phones,,1.0
P00172,USES_PHONE,PH01113,phones,,1.0
P00041,USES_PHONE,PH01114,phones,,1.0
P00030,USES_PHONE,PH01115,phones,,1.0
P00397,USES_PHONE,PH01116,phones,,1.0
P00451,USES_PHONE,PH01117,phones,,1.0
