cdr_id,from_phone_id,to_phone_id,timestamp,duration_sec,channel,location_id
CDR000343,PH00414,PH01103,2026-02-02 21:53:00,1272,sms,LOC0029
CDR000344,PH00266,PH01183,2026-04-23 07:12:00,1993,call,LOC0117
CDR000345,PH00663,PH00535,2026-01-28 11:16:00,1391,app_message,LOC0023
CDR000346,PH00115,PH00180,2026-05-07 15:58:00,92,app_message,LOC0110
CDR000347,PH00011,PH00681,2026-06-12 18:09:00,1664,call,LOC0067
CDR000348,PH00569,PH01056,2026-05-25 08:07:00,1812,call,LOC0001
CDR000349,PH01125,PH00722,2026-08-24 12:35:00,1160,sms,LOC0111
CDR000350,PH00389,PH00013,2026-04-08 08:07:00,1981,call,LOC0024
CDR000351,PH00615,PH00167,2026-04-28 17:28:00,603,app_message,LOC0170
CDR000352,PH01081,PH01140,2026-05-07 13:03:00,577,call,LOC0063
CDR000353,PH01093,PH00878,2026-04-03 17:38:00,470,call,LOC0158
CDR000354,PH00986,PH00480,2026-03-16 23:33:00,1353,sms,LOC0100
CDR000355,PH01168,PH00171,2026-03-09 06:13:00,1068,app_message,LOC0020
CDR000356,PH01067,PH00848,2026-05-30 12:14:00,473,sms,LOC0136
CDR000357,PH00632,PH00245,2026-05-02 13:45:00,1399,app_message,LOC0177
CDR000358,PH00492,PH00083,2026-02-17 18:10:00,1850,call,LOC0048
CDR000359,PH00339,PH00072,2026-04-24 21:16:00,1131,sms,LOC0142
CDR000360,PH00751,PH00037,2026-03-13 07:27:00,460,app_message,LOC0013
CDR000361,PH01161,PH00090,2026-08-15 01:14:00,1656,call,LOC0150
CDR000362,PH00543,PH00320,2026-07-22 10:33:00,1250,sms,LOC0063
CDR000363,PH00329,PH00993,2026-05-02 17:43:00,125,app_message,LOC0013
CDR000364,PH00179,PH00296,2026-07-13 16:20:00,1168,call,LOC0042
CDR000365,PH00015,PH00837,2026-01-28 12:09:00,2021,call,LOC0107
CDR000366,PH00096,PH00497,2026-04-06 12:29:00,671,call,LOC0171
CDR000367,PH01081,PH00242,2026-06-13 20:56:00,552,sms,LOC0076
CDR000368,PH00368,PH00261,2026-03-01 01:45:00,525,app_message,LOC0098
CDR000369,PH00967,PH00320,2026-05-31 10:09:00,975,call,LOC0014
CDR000370,PH00562,PH01003,2026-06-05 16:53:00,1997,sms,LOC0091
CDR000371,PH00749,PH01014,2026-08-10 07:04:00,170,sms,LOC0154
CDR000372,PH00090,PH00188,2026-02-14 05:44:00,1384,sms,LOC0128
CDR000373,PH00290,PH00691,2026-03-30 23:25:00,2318,call,LOC0120
CDR000374,PH00233,PH00516,2026-04-19 01:43:00,1002,call,LOC0065
CDR000375,PH00875,PH00071,2026-01-08 22:49:00,2188,sms,LOC0086
CDR000376,PH00602,PH00905,2026-01-11 23:06:00,281,app_message,LOC0009
CDR000377,PH00687,PH01031,2026-01-07 02:41:00,2221,call,LOC0115
CDR000378,PH00853,PH00847,2026-07-08 09:05:00,1702,sms,LOC0027
CDR000379,PH00618,PH00389,2026-08-25 16:43:00,2003,app_message,LOC0047
CDR000380,PH00020,PH00778,2026-07-03 11:59:00,178,app_message,LOC0154
CDR000381,PH00775,PH00659,2026-05-04 15:10:00,585,call,LOC0100
CDR000382,PH01189,PH00599,2026-01-25 03:45:00,1701,call,LOC0013
CDR000383,PH00776,PH00339,2026-02-10 12:58:00,563,app_message,LOC0133
CDR000384,PH01108,PH00515,2026-01-20 01:29:00,2073,sms,LOC0031
CDR000385,PH01086,PH00645,2026-07-25 00:11:00,2128,call,LOC0038
CDR000386,PH01031,PH00862,2026-07-06 08:19:00,1200,app_message,LOC0055
CDR000387,PH00397,PH00353,2026-07-03 10:58:00,2359,app_message,LOC0004
CDR000388,PH00996,PH00934,2026-07-31 08:33:00,1018,sms,LOC0117
CDR000389,PH00231,PH00456,2026-01-13 08:49:00,1325,app_message,LOC0063
CDR000390,PH01184,PH01033,2026-01-26 00:50:00,1440,app_message,LOC0071
CDR000391,PH00772,PH01032,2026-06-09 04:17:00,2037,call,LOC0155
CDR000392,PH00854,PH00187,2026-01-30 00:58:00,1094,call,LOC0054
CDR000393,PH00656,PH00797,2026-07-29 21:06:00,267,call,LOC0163
CDR000394,PH00707,PH00172,2026-06-10 02:45:00,1947,sms,LOC0058
CDR000395,PH00350,PH01078,2026-03-15 13:26:00,2162,call,LOC0046
CDR000396,PH00036,PH00402,2026-03-08 22:22:00,1844,call,LOC0085
CDR000397,PH00302,PH01080,2026-08-21 10:16:00,498,call,LOC0111
CDR000398,PH01004,PH00266,2026-07-23 22:22:00,1213,call,LOC0062
CDR000399,PH00992,PH00125,2026-02-10 01:57:00,1700,sms,LOC0004
CDR000400,PH00438,PH00293,2026-07-28 21:01:00,1125,sms,LOC0126
CDR000401,PH00162,PH00732,2026-07-09 06:12:00,252,app_message,LOC0063
CDR000402,PH01189,PH00953,2026-04-06 11:56:00,45,call,LOC0092
CDR000403,PH01132,PH00669,2026-06-16 15:51:00,457,call,LOC0012
CDR000404,PH00661,PH00936,2026-04-28 13:59:00,1932,call,LOC0088
CDR000405,PH01139,PH00565,2026-08-12 06:56:00,261,app_message,LOC0158
CDR000406,PH00367,PH00568,2026-01-29 08:20:00,981,sms,LOC0028
CDR000407,PH00947,PH00001,2026-02-11 22:07:00,2163,app_message,LOC0104
CDR000408,PH00198,PH00756,2026-02-19 08:03:00,1167,sms,LOC0058
CDR000409,PH01024,PH00360,2026-06-08 22:02:00,1534,sms,LOC0170
CDR000410,PH01011,PH00916,2026-04-04 20:47:00,628,app_message,LOC0136
CDR000411,PH00763,PH00846,2026-07-04 15:31:00,1741,call,LOC0022
CDR000412,PH00320,PH01080,2026-06-18 09:05:00,1928,app_message,LOC0098
CDR000413,PH00430,PH00084,2026-01-17 11:33:00,435,call,LOC0075
CDR000414,PH00054,PH00679,2026-04-03 06:57:00,829,app_message,LOC0161
CDR000415,PH00030,PH01164,2026-05-12 02:36:00,2259,sms,LOC0066
CDR000416,PH00209,PH00028,2026-03-04 06:48:00,924,sms,LOC0131
CDR000417,PH00253,PH00326,2026-05-15 13:01:00,1030,call,LOC0057
CDR000418,PH00647,PH00139,2026-08-04 10:41:00,2335,app_message,LOC0028
CDR000419,PH00080,PH00264,2026-05-05 09:10:00,696,call,LOC0019
CDR000420,PH00525,PH01088,2026-01-16 06:36:00,62,call,LOC0034
CDR000421,PH00408,PH00895,2026-05-18 18:08:00,250,app_message,LOC0009
CDR000422,PH00131,PH01071,2026-02-21 14:20:00,2388,sms,LOC0132
CDR000423,PH00370,PH00980,2026-01-02 01:17:00,1947,sms,LOC0129
CDR000424,PH00140,PH01021,2026-05-27 05:34:00,2209,sms,LOC0117
CDR000425,PH01073,PH00801,2026-08-20 03:46:00,1806,sms,LOC0126
CDR000426,PH01079,PH00238,2026-01-30 16:36:00,2237,app_message,LOC0064
CDR000427,PH00739,PH00537,2026-07-05 15:17:00,2262,app_message,LOC0097
CDR000428,PH00809,PH00130,2026-01-19 06:57:00,2131,call,LOC0096
CDR000429,PH01022,PH00674,2026-07-27 10:07:00,1076,app_message,LOC0164
CDR000430,PH01147,PH01098,2026-08-09 18:16:00,63,call,LOC0054
CDR000431,PH00167,PH00300,2026-02-21 20:05:00,1621,call,LOC0009
CDR000432,PH00922,PH00504,2026-01-12 20:56:00,2360,call,LOC0120
CDR000433,PH00979,PH00332,2026-08-21 04:39:00,621,sms,LOC0042
CDR000434,PH00923,PH00421,2026-01-06 12:56:00,2144,call,LOC0095
CDR000435,PH00311,PH00825,2026-06-02 22:36:00,497,sms,LOC0008
CDR000436,PH00204,PH00504,2026-05-11 17:33:00,2205,app_message,LOC0001
CDR000437,PH00203,PH00379,2026-03-31 09:20:00,1581,call,LOC0125
CDR000438,PH01089,PH00221,2026-06-01 15:08:00,2366,sms,LOC0105
CDR000439,PH00083,PH00181,2026-03-15 19:45:00,2291,app_message,LOC0137
CDR000440,PH00441,PH00798,2026-06-25 22:58:00,1852,app_message,LOC0032
CDR000441,PH00992,PH00726,2026-06-22 16:35:00,1450,call,LOC0169
CDR000442,PH00401,PH00471,2026-03-21 23:36:00,298,call,LOC0175
CDR000443,PH00783,PH00446,2026-07-16 05:44:00,1692,call,LOC0118
CDR000444,PH00962,PH00954,2026-08-21 06:09:00,53,app_message,LOC0006
CDR000445,PH00010,PH00106,2026-06-11 16:38:00,73,sms,LOC0176
CDR000446,PH00699,PH00353,2026-08-23 16:02:00,23,sms,LOC0094
CDR000447,PH00500,PH00792,2026-03-14 09:51:00,1545,sms,LOC0069
CDR000448,PH01157,PH00147,2026-02-12 03:00:00,64,app_message,LOC0078
CDR000449,PH00592,PH01082,2026-05-01 05:09:00,216,app_message,LOC0003
CDR000450,PH00714,PH00243,2026-08-30 14:19:00,1069,call,LOC0127
CDR000451,PH00586,PH00175,2026-06-30 05:57:00,2155,app_message,LOC0135
CDR000452,PH00701,PH00929,2026-08-03 07:37:00,2238,sms,LOC0067
CDR000453,PH01064,PH00908,2026-05-16 01:34:00,511,app_message,LOC0079
CDR000454,PH00281,PH01039,2026-03-26 12:25:00,404,app_message,LOC0133
CDR000455,PH01015,PH00225,2026-05-20 07:33:00,1816,call,LOC0127
CDR000456,PH00951,PH00581,2026-06-09 18:52:00,2180,sms,LOC0128
CDR000457,PH00141,PH00507,2026-08-19 01:54:00,2135,call,LOC0082
CDR000458,PH01141,PH00235,2026-03-17 23:45:00,465,call,LOC0086
CDR000459,PH00898,PH00234,2026-04-02 14:14:00,502,app_message,LOC0009
CDR000460,PH00567,PH01051,2026-07-03 23:20:00,2041,app_message,LOC0129
CDR000461,PH00084,PH00592,2026-05-05 07:44:00,388,sms,LOC0096
CDR000462,PH01071,PH00929,2026-04-04 22:49:00,1786,app_message,LOC0055
CDR000463,PH00959,PH00592,2026-06-10 12:19:00,2062,sms,LOC0018
CDR000464,PH00917,PH00457,2026-07-11 03:46:00,943,app_message,LOC0166
CDR000465,PH00026,PH00082,2026-01-31 06:10:00,453,call,LOC0180
CDR000466,PH00146,PH00979,2026-06-13 20:07:00,1088,sms,LOC0079
CDR000467,PH00697,PH00025,2026-01-12 23:57:00,1590,call,LOC0152
CDR000468,PH00956,PH00229,2026-02-24 13:32:00,870,app_message,LOC0111
CDR000469,PH00873,PH00185,2026-04-20 16:51:00,487,sms,LOC0060
CDR000470,PH00992,PH00152,2026-08-17 14:26:00,908,sms,LOC0014
CDR000471,PH01039,PH00101,2026-05-12 04:47:00,2019,sms,LOC0121
CDR000472,PH00982,PH00611,2026-06-13 08:49:00,1006,call,LOC0033
CDR000473,PH00503,PH00031,2026-05-23 22:17:00,427,call,LOC0030
CDR000474,PH00537,PH01171,2026-02-16 04:06:00,630,call,LOC0080
CDR000475,PH00391,PH00383,2026-07-23 03:46:00,2018,sms,LOC0033
CDR000476,PH00928,PH00692,2026-05-11 21:25:00,1631,sms,LOC0073
CDR000477,PH00680,PH00923,2026-01-11 03:39:00,601,app_message,LOC0057
CDR000478,PH00959,PH00789,2026-08-10 11:35:00,2242,sms,LOC0056
CDR000479,PH01031,PH00336,2026-04-17 18:58:00,1016,call,LOC0087
CDR000480,PH00732,PH00362,2026-05-09 04:07:00,441,app_message,LOC0114
CDR000481,PH00357,PH00379,2026-03-21 03:13:00,2272,sms,LOC0064
CDR000482,PH00789,PH00979,2026-03-11 03:09:00,602,call,LOC0153
CDR000483,PH00044,PH00374,2026-06-15 06:05:00,2067,app_message,LOC0179
CDR000484,PH00796,PH00289,2026-03-26 19:44:00,774,app_message,LOC0128
CDR000485,PH00141,PH00953,2026-02-19 23:10:00,1540,sms,LOC0150
CDR000486,PH00006,PH00704,2026-08-25 07:18:00,1143,call,LOC0005
CDR000487,PH00087,PH01078,2026-02-14 02:39:00,1386,sms,LOC0054
CDR000488,PH01175,PH00721,2026-07-06 23:33:00,2291,sms,LOC0114
CDR000489,PH00100,PH00045,2026-07-29 09:15:00,1688,app_message,LOC0103
CDR000490,PH01017,PH00870,2026-03-03 15:12:00,1890,call,LOC0093
CDR000491,PH01074,PH00091,2026-07-24 17:37:00,2151,call,LOC0049
CDR000492,PH00820,PH00014,2026-08-08 16:25:00,385,sms,LOC0103
CDR000493,PH00496,PH01177,2026-07-20 08:46:00,952,sms,LOC0001
CDR000494,PH00693,PH01143,2026-01-16 17:18:00,1448,call,LOC0099
CDR000495,PH00853,PH00859,2026-03-09 20:16:00,2340,call,LOC0060
CDR000496,PH00007,PH00483,2026-05-12 17:16:00,2302,sms,LOC0173
CDR000497,PH00130,PH00211,2026-03-21 23:49:00,1447,app_message,LOC0036
CDR000498,PH00373,PH00492,2026-08-17 02:07:00,199,app_message,LOC0039
CDR000499,PH00271,PH00876,2026-08-30 07:37:00,873,sms,LOC0101
CDR000500,PH00615,PH00518,2026-02-18 01:00:00,194,call,LOC0001
CDR000501,PH00456,PH00772,2026-07-25 05:20:00,341,sms,LOC0050
CDR000502,PH00992,PH00241,2026-07-16 22:21:00,1017,app_message,LOC0038
CDR000503,PH00375,PH00918,2026-02-15 22:45:00,782,app_message,LOC0077
CDR000504,PH00546,PH01041,2026-08-14 08:18:00,2366,call,LOC0061
CDR000505,PH00159,PH00551,2026-07-27 05:49:00,1355,sms,LOC0031
CDR000506,PH00730,PH00436,2026-02-06 03:17:00,1241,sms,LOC0153
CDR000507,PH00350,PH00204,2026-06-24 18:02:00,1163,call,LOC0025
CDR000508,PH01061,PH00940,2026-01-09 19:38:00,429,sms,LOC0044
CDR000509,PH00613,PH00097,2026-06-13 13:51:00,1018,call,LOC0059
CDR000510,PH00505,PH00664,2026-01-22 17:26:00,1594,sms,LOC0036
CDR000511,PH01055,PH00508,2026-04-12 19:09:00,168,sms,LOC0104
CDR000512,PH01106,PH00067,2026-03-05 16:34:00,1899,call,LOC0074
CDR000513,PH00144,PH01173,2026-01-11 00:31:00,2238,app_message,LOC0090
CDR000514,PH00750,PH00495,2026-06-29 00:59:00,781,app_message,LOC0060
CDR000515,PH00806,PH00079,2026-08-09 14:33:00,2282,call,LOC0100
CDR000516,PH00586,PH00164,2026-02-04 23:59:00,1263,app_message,LOC0071
CDR000517,PH01139,PH00726,2026-08-04 10:05:00,947,sms,LOC0018
CDR000518,PH00725,PH00474,2026-05-06 23:35:00,1730,call,LOC0146
CDR000519,PH01105,PH00706,2026-06-02 09:48:00,2192,sms,LOC0013
CDR000520,PH00202,PH00924,2026-06-14 22:56:00,2320,app_message,LOC0026
CDR000521,PH00312,PH00079,2026-05-26 15:19:00,1854,sms,LOC0180
CDR000522,PH00953,PH00507,2026-04-07 02:24:00,2060,call,LOC0091
CDR000523,PH00214,PH00548,2026-05-14 11:22:00,355,app_message,LOC0050
CDR000524,PH00321,PH00902,2026-02-11 15:59:00,1782,sms,LOC0131
CDR000525,PH00896,PH00623,2026-08-15 13:49:00,2106,call,LOC0104
CDR000526,PH00475,PH00050,2026-07-25 13:33:00,866,call,LOC0043
CDR000527,PH00942,PH00010,2026-01-04 13:13:00,2168,sms,LOC0048
CDR000528,PH01137,PH00123,2026-04-03 14:10:00,2369,call,LOC0085
CDR000529,PH00954,PH01158,2026-02-01 06:49:00,1121,sms,LOC0102
CDR000530,PH00168,PH01175,2026-07-26 07:18:00,1409,app_message,LOC0104
CDR000531,PH00366,PH00999,2026-06-16 19:38:00,98,app_message,LOC0027
CDR000532,PH00473,PH00203,2026-07-31 01:41:00,648,app_message,LOC0070
CDR000533,PH01141,PH00543,2026-06-17 22:37:00,1522,app_message,LOC0166
CDR000534,PH00761,PH00043,2026-08-22 18:37:00,908,sms,LOC0034
CDR000535,PH01103,PH01095,2026-01-29 10:47:00,1600,sms,LOC0096
CDR000536,PH00326,PH00008,2026-07-14 00:28:00,540,sms,LOC0039
CDR000537,PH00958,PH00496,2026-04-29 20:07:00,1414,app_message,LOC0112
CDR000538,PH00751,PH00984,2026-03-19 06:51:00,734,sms,LOC0122
CDR000539,PH00376,PH00343,2026-06-10 11:55:00,101,sms,LOC0029
CDR000540,PH00986,PH00265,2026-07-30 05:59:00,1374,call,LOC0119
CDR000541,PH00821,PH00290,2026-08-15 11:51:00,1557,sms,LOC0037
CDR000542,PH00167,PH00480,2026-03-31 23:46:00,816,sms,LOC0053
CDR000543,PH00007,PH00844,2026-05-18 21:54:00,1988,call,LOC0025
CDR000544,PH00241,PH00041,2026-08-03 11:16:00,1229,call,LOC0120
CDR000545,PH00416,PH00871,2026-01-06 02:10:00,1278,call,LOC0072
CDR000546,PH00030,PH00594,2026-06-25 01:00:00,1288,app_message,LOC0034
CDR000547,PH00461,PH00802,2026-05-03 20:22:00,1253,app_message,LOC0172
CDR000548,PH00330,PH00907,2026-02-25 07:37:00,1753,call,LOC0041
CDR000549,PH00116,PH00204,2026-08-17 15:55:00,696,app_message,LOC0113
CDR000550,PH00254,PH01151,2026-01-13 10:59:00,2185,call,LOC0006
CDR000551,PH00464,PH00032,2026-05-23 00:57:00,307,app_message,LOC0124
CDR000552,PH00908,PH00702,2026-05-06 05:39:00,1843,sms,LOC0104
CDR000553,PH00171,PH00142,2026-08-12 02:37:00,806,call,LOC0040
CDR000554,PH00635,PH00011,2026-03-13 05:22:00,1756,sms,LOC0180
CDR000555,PH00678,PH00952,2026-06-03 12:40:00,2225,app_message,LOC0171
CDR000556,PH00388,PH00399,2026-04-26 17:26:00,1689,call,LOC0050
CDR000557,PH00993,PH00868,2026-06-24 18:56:00,1047,sms,LOC0174
CDR000558,PH00462,PH00241,2026-03-29 20:14:00,1447,sms,LOC0142
CDR000559,PH00346,PH00598,2026-02-02 11:47:00,852,sms,LOC0139
CDR000560,PH00700,PH00816,2026-08-04 12:11:00,2108,sms,LOC0089
CDR000561,PH00243,PH00446,2026-08-13 11:48:00,2325,call,LOC0050
CDR000562,PH00312,PH00849,2026-04-29 01:24:00,562,call,LOC0100
CDR000563,PH00094,PH01081,2026-05-15 11:40:00,517,call,LOC0120
CDR000564,PH00990,PH00995,2026-06-19 13:45:00,805,sms,LOC0087
CDR000565,PH00285,PH00279,2026-07-24 18:14:00,718,app_message,LOC0026
CDR000566,PH00715,PH00131,2026-06-09 01:43:00,1153,call,LOC0071
CDR000567,PH01065,PH00235,2026-07-04 19:08:00,1041,sms,LOC0118
CDR000568,PH00203,PH00099,2026-04-03 00:54:00,464,call,LOC0116
CDR000569,PH00431,PH00641,2026-08-23 13:21:00,2019,app_message,LOC0146
CDR000570,PH00512,PH00245,2026-02-17 22:29:00,2283,call,LOC0003
CDR000571,PH00411,PH00074,2026-04-30 05:04:00,1611,call,LOC0082
CDR000572,PH00982,PH00580,2026-01-24 11:26:00,1291,app_message,LOC0027
CDR000573,PH01192,PH01188,2026-05-11 14:33:00,1948,sms,LOC0119
CDR000574,PH00880,PH01167,2026-04-08 15:31:00,811,app_message,LOC0120
CDR000575,PH01126,PH01089,2026-07-19 16:21:00,1549,call,LOC0084
CDR000576,PH00629,PH00577,2026-08-12 16:47:00,2144,call,LOC0171
CDR000577,PH01074,PH00562,2026-03-31 14:01:00,1477,call,LOC0052
CDR000578,PH00474,PH00874,2026-07-01 09:43:00,2143,app_message,LOC0071
CDR000579,PH00974,PH00906,2026-07-15 01:32:00,483,sms,LOC0158
CDR000580,PH00948,PH00031,2026-04-03 08:46:00,1615,app_message,LOC0141
CDR000581,PH00992,PH00968,2026-01-21 15:48:00,414,sms,LOC0129
CDR000582,PH00605,PH00694,2026-07-01 06:23:00,2210,call,LOC0051
CDR000583,PH00948,PH00565,2026-01-31 17:53:00,2242,app_message,LOC0125
CDR000584,PH00636,PH00150,2026-05-25 22:00:00,962,call,LOC0094
CDR000585,PH00735,PH01167,2026-02-04 06:06:00,784,app_message,LOC0047
CDR000586,PH00717,PH00833,2026-03-04 05:06:00,2223,call,LOC0075
CDR000587,PH01067,PH01121,2026-02-05 06:05:00,1190,call,LOC0042
CDR000588,PH00570,PH00260,2026-01-12 15:04:00,2333,call,LOC0039
CDR000589,PH00104,PH00720,2026-01-11 16:39:00,887,sms,LOC0108
CDR000590,PH00509,PH00077,2026-03-23 03:47:00,245,sms,LOC0080
CDR000591,PH00074,PH00475,2026-05-15 13:48:00,813,sms,LOC0136
CDR000592,PH00659,PH01193,2026-04-19 14:15:00,1568,call,LOC0064
CDR000593,PH01003,PH00637,2026-06-29 11:03:00,1066,app_message,LOC0095
CDR000594,PH00736,PH00250,2026-03-09 16:21:00,112,app_message,LOC0053
CDR000595,PH00076,PH00550,2026-02-26 01:15:00,390,app_message,LOC0031
CDR000596,PH00978,PH00038,2026-04-02 21:16:00,1969,sms,LOC0023
CDR000597,PH00393,PH00701,2026-03-13 11:49:00,2356,call,LOC0155
CDR000598,PH01082,PH00860,2026-03-09 11:41:00,2069,sms,LOC0149
CDR000599,PH00617,PH00055,2026-01-05 20:47:00,1313,call,LOC0038
CDR000600,PH01006,PH00358,2026-01-06 15:01:00,1963,app_message,LOC0104
CDR000601,PH00956,PH01153,2026-02-12 09:30:00,295,call,LOC0166
CDR000602,PH00544,PH01129,2026-07-19 12:49:00,733,sms,LOC0145
CDR000603,PH00246,PH00104,2026-03-28 02:33:00,902,app_message,LOC0087
CDR000604,PH00313,PH01088,2026-02-23 12:21:00,115,call,LOC0141
CDR000605,PH01132,PH00434,2026-07-12 00:32:00,2031,app_message,LOC0039
CDR000606,PH01160,PH00713,2026-04-14 05:57:00,2396,app_message,LOC0015
CDR000607,PH00173,PH01053,2026-03-19 16:36:00,686,app_message,LOC0101
CDR000608,PH01042,PH00991,2026-06-19 06:29:00,1417,call,LOC0010
CDR000609,PH00367,PH00822,2026-05-06 02:47:00,1487,call,LOC0169
CDR000610,PH00445,PH00912,2026-01-30 23:24:00,785,app_message,LOC0072
CDR000611,PH00157,PH00635,2026-02-22 18:04:00,666,call,LOC0171
CDR000612,PH00509,PH00023,2026-05-01 03:08:00,1346,call,LOC0169
CDR000613,PH00006,PH00643,2026-03-11 12:33:00,1782,sms,LOC0170
CDR000614,PH00029,PH00601,2026-07-16 22:33:00,556,sms,LOC0108
CDR000615,PH01173,PH00184,2026-07-27 20:36:00,2174,call,LOC0094
CDR000616,PH00780,PH00359,2026-06-30 20:15:00,339,app_message,LOC0124
CDR000617,PH00939,PH00904,2026-07-16 19:43:00,944,sms,LOC0163
CDR000618,PH00480,PH00078,2026-04-07 05:35:00,1497,app_message,LOC0091
CDR000619,PH00542,PH01155,2026-06-02 13:58:00,2242,app_message,LOC0052
CDR000620,PH00482,PH01184,2026-06-09 02:44:00,1361,sms,LOC0113
CDR000621,PH01177,PH00101,2026-08-02 02:57:00,291,call,LOC0048
CDR000622,PH00124,PH00968,2026-02-16 03:49:00,342,sms,LOC0159
CDR000623,PH01087,PH00340,2026-08-01 17:12:00,1655,app_message,LOC0007
CDR000624,PH01052,PH00802,2026-03-06 21:08:00,432,sms,LOC0162
CDR000625,PH00024,PH00911,2026-07-23 19:13:00,749,sms,LOC0080
CDR000626,PH00427,PH00681,2026-01-12 12:45:00,2365,sms,LOC0106
CDR000627,PH00431,PH00793,2026-04-25 01:52:00,1500,call,LOC0119
CDR000628,PH00829,PH00928,2026-03-23 02:39:00,184,sms,LOC0094
CDR000629,PH00382,PH00997,2026-02-10 05:50:00,1207,sms,LOC0043
CDR000630,PH00378,PH00736,2026-01-10 22:42:00,838,sms,LOC0176
CDR000631,PH00702,PH00753,2026-02-22 04:11:00,700,app_message,LOC0165
CDR000632,PH00024,PH00899,2026-07-29 23:52:00,1400,app_message,LOC0096
CDR000633,PH00633,PH01096,2026-02-14 15:48:00,1463,app_message,LOC0089
CDR000634,PH00611,PH00695,2026-01-25 10:02:00,1798,sms,LOC0047
CDR000635,PH00243,PH01067,2026-03-21 10:02:00,553,call,LOC0084
CDR000636,PH00841,PH00495,2026-06-13 15:34:00,618,app_message,LOC0009
CDR000637,PH00166,PH01024,2026-08-09 05:46:00,345,app_message,LOC0014
CDR000638,PH00183,PH00033,2026-08-17 21:51:00,1221,app_message,LOC0005
CDR000639,PH00537,PH00019,2026-08-28 19:54:00,258,sms,LOC0058
CDR000640,PH00255,PH01066,2026-07-26 05:09:00,1857,sms,LOC0079
CDR000641,PH00778,PH00587,2026-05-10 21:07:00,189,sms,LOC0080
CDR000642,PH00913,PH00837,2026-05-07 13:26:00,420,app_message,LOC0049
CDR000643,PH01195,PH00991,2026-06-20 05:34:00,2075,call,LOC0065
CDR000644,PH01106,PH00413,2026-05-09 10:36:00,1686,call,LOC0076
CDR000645,PH00558,PH00426,2026-05-10 18:23:00,2016,sms,LOC0037
CDR000646,PH00982,PH00856,2026-07-26 15:55:00,893,sms,LOC0129
CDR000647,PH00099,PH00398,2026-02-27 19:07:00,732,sms,LOC0008
CDR000648,PH00724,PH00610,2026-06-20 09:43:00,2306,sms,LOC0042
CDR000649,PH00859,PH00587,2026-05-05 14:59:00,1003,app_message,LOC0148
CDR000650,PH00458,PH00720,2026-02-15 05:21:00,1201,app_message,LOC0149
CDR000651,PH00499,PH00071,2026-02-07 15:55:00,1731,sms,LOC0177
CDR000652,PH00949,PH00309,2026-02-19 14:36:00,1133,call,LOC0013
CDR000653,PH00885,PH00521,2026-01-15 21:18:00,1221,sms,LOC0105
CDR000654,PH00968,PH00777,2026-07-13 14:14:00,1943,app_message,LOC0155
CDR000655,PH00626,PH00495,2026-03-23 04:44:00,969,call,LOC0090
CDR000656,PH00889,PH00141,2026-07-04 12:20:00,1820,app_message,LOC0043
CDR000657,PH00341,PH01089,2026-05-23 13:50:00,1651,sms,LOC0132
CDR000658,PH01195,PH00235,2026-04-06 13:15:00,2395,call,LOC0010
CDR000659,PH01030,PH00423,2026-08-03 06:57:00,1616,call,LOC0138
CDR000660,PH01115,PH00767,2026-03-17 11:53:00,862,call,LOC0047
CDR000661,PH00915,PH00558,2026-03-22 23:48:00,23,sms,LOC0114
CDR000662,PH01143,PH01111,2026-08-04 14:51:00,1846,sms,LOC0165
CDR000663,PH00738,PH00601,2026-06-06 15:05:00,429,call,LOC0012
CDR000664,PH00932,PH00036,2026-08-08 04:18:00,2298,call,LOC0001
CDR000665,PH01071,PH00398,2026-03-24 20:35:00,1820,call,LOC0165
CDR000666,PH01014,PH00834,2026-01-07 16:28:00,208,sms,LOC0002
CDR000667,PH00603,PH00633,2026-08-19 14:16:00,860,sms,LOC0008
CDR000668,PH00447,PH00357,2026-03-30 15:53:00,2090,sms,LOC0159
CDR000669,PH00852,PH00346,2026-01-01 01:17:00,2047,call,LOC0128
CDR000670,PH00721,PH00961,2026-03-09 06:17:00,1301,app_message,LOC0139
CDR000671,PH00922,PH00022,2026-04-10 22:01:00,1410,app_message,LOC0061
CDR000672,PH00893,PH01173,2026-05-06 20:40:00,1042,call,LOC0052
CDR000673,PH00759,PH00008,2026-04-04 12:30:00,1192,sms,LOC0034
CDR000674,PH01084,PH00845,2026-03-01 10:14:00,191,app_message,LOC0017
CDR000675,PH01118,PH00315,2026-01-17 14:37:00,2106,call,LOC0070
CDR000676,PH01005,PH00067,2026-04-11 05:33:00,2348,app_message,LOC0083
CDR000677,PH00714,PH00710,2026-02-20 18:48:00,1302,app_message,LOC0054
CDR000678,PH00341,PH00005,2026-05-30 15:10:00,1659,call,LOC0072
CDR000679,PH00434,PH00427,2026-07-25 18:58:00,1302,sms,LOC0164
CDR000680,PH01132,PH00291,2026-06-05 15:11:00,827,call,LOC0159
CDR000681,PH00649,PH00427,2026-05-12 01:33:00,1616,call,LOC0159
CDR000682,PH01181,PH00669,2026-04-16 03:39:00,860,sms,LOC0038
CDR000683,PH00307,PH00173,2026-03-27 03:33:00,1094,sms,LOC0046
CDR000684,PH01004,PH01183,2026-06-19 03:17:00,1867,sms,LOC0097
CDR000685,PH01107,PH01133,2026-08-22 15:43:00,121,app_message,LOC0132
CDR000686,PH00470,PH00854,2026-01-21 02:19:00,1512,app_message,LOC0125
