geo_event_id,person_id,location_id,timestamp,event_type,source_confidence
GEO000385,P00866,LOC0028,2026-03-01 08:50:00,entered,0.93
GEO000386,P00450,LOC0043,2026-01-25 11:57:00,seen,0.96
GEO000387,P00838,LOC0131,2026-06-11 05:22:00,seen,0.94
GEO000388,P00191,LOC0060,2026-02-21 00:21:00,exited,0.9
GEO000389,P00692,LOC0024,2026-03-02 09:27:00,entered,0.78
GEO000390,P00937,LOC0118,2026-06-17 21:40:00,stayed,0.9
GEO000391,P00856,LOC0166,2026-06-17 00:18:00,entered,0.93
GEO000392,P00694,LOC0159,2026-03-25 22:49:00,seen,0.97
GEO000393,P00505,LOC0103,2026-07-09 07:14:00,exited,0.95
GEO000394,P00405,LOC0133,2026-07-07 09:34:00,entered,0.74
GEO000395,P00961,LOC0096,2026-06-24 06:44:00,entered,0.86
GEO000396,P00623,LOC0109,2026-07-28 08:33:00,seen,0.78
GEO000397,P00220,LOC0124,2026-02-19 14:13:00,exited,0.91
GEO000398,P00700,LOC0036,2026-01-12 19:36:00,stayed,0.69
GEO000399,P00574,LOC0145,2026-02-23 14:16:00,entered,0.67
GEO000400,P00494,LOC0076,2026-03-10 17:59:00,entered,0.82
GEO000401,P00929,LOC0049,2026-02-18 06:31:00,stayed,0.85
GEO000402,P00479,LOC0173,2026-01-28 23:07:00,seen,0.93
GEO000403,P00076,LOC0116,2026-05-07 22:32:00,exited,0.97
GEO000404,P00651,LOC0074,2026-07-11 02:33:00,exited,0.86
GEO000405,P00160,LOC0091,2026-07-28 18:44:00,exited,0.82
GEO000406,P00358,LOC0151,2026-04-13 03:09:00,seen,0.95
GEO000407,P00437,LOC0165,2026-01-08 22:55:00,seen,0.96
GEO000408,P00294,LOC0076,2026-01-05 16:07:00,entered,0.78
GEO000409,P00486,LOC0063,2026-06-17 17:01:00,entered,0.89
GEO000410,P00158,LOC0010,2026-05-05 04:11:00,stayed,0.65
GEO000411,P00563,LOC0172,2026-02-25 22:34:00,entered,0.66
GEO000412,P00760,LOC0133,2026-04-15 12:36:00,seen,0.66
GEO000413,P00142,LOC0180,2026-01-11 17:02:00,entered,0.91
GEO000414,P00117,LOC0034,2026-07-19 00:41:00,seen,0.69
GEO000415,P00063,LOC0003,2026-02-15 15:14:00,seen,0.92
GEO000416,P00814,LOC0041,2026-01-30 06:17:00,stayed,0.89
GEO000417,P00402,LOC0136,2026-04-09 08:48:00,seen,0.79
GEO000418,P00025,LOC0095,2026-05-11 03:17:00,stayed,0.72
GEO000419,P00724,LOC0132,2026-01-12 09:16:00,stayed,0.79
GEO000420,P00656,LOC0149,2026-08-03 07:52:00,exited,0.85
GEO000421,P00090,LOC0027,2026-03-15 22:38:00,exited,0.95
GEO000422,P00517,LOC0028,2026-08-25 01:31:00,stayed,0.66
GEO000423,P00741,LOC0154,2026-08-04 06:01:00,exited,0.84
GEO000424,P00207,LOC0025,2026-06-04 18:10:00,entered,0.91
GEO000425,P00129,LOC0013,2026-02-28 02:41:00,stayed,0.77
GEO000426,P00906,LOC0006,2026-06-03 04:42:00,entered,0.69
GEO000427,P00694,LOC0047,2026-06-07 10:28:00,entered,0.71
GEO000428,P00509,LOC0157,2026-03-24 21:05:00,entered,0.77
GEO000429,P00943,LOC0124,2026-03-16 00:29:00,exited,0.71
GEO000430,P00940,LOC0033,2026-05-28 00:15:00,entered,0.73
GEO000431,P00817,LOC0129,2026-05-05 08:31:00,seen,0.71
GEO000432,P00363,LOC0121,2026-08-28 07:20:00,entered,0.76
GEO000433,P00331,LOC0136,2026-04-17 13:24:00,exited,0.81
GEO000434,P00929,LOC0010,2026-06-14 01:45:00,entered,0.81
GEO000435,P00107,LOC0066,2026-06-26 00:06:00,stayed,0.78
GEO000436,P00045,LOC0150,2026-05-23 03:19:00,entered,0.66
GEO000437,P00291,LOC0021,2026-07-08 06:41:00,exited,0.82
GEO000438,P00419,LOC0088,2026-06-28 21:09:00,entered,0.91
GEO000439,P00229,LOC0018,2026-06-22 23:16:00,seen,0.73
GEO000440,P00297,LOC0037,2026-02-16 07:20:00,seen,0.81
GEO000441,P00868,LOC0147,2026-08-19 12:08:00,exited,0.67
GEO000442,P00077,LOC0060,2026-04-13 05:13:00,entered,0.92
GEO000443,P00827,LOC0049,2026-03-22 03:06:00,seen,0.69
GEO000444,P00535,LOC0035,2026-08-26 06:44:00,exited,0.89
GEO000445,P00902,LOC0114,2026-04-08 16:13:00,exited,0.8
GEO000446,P00193,LOC0126,2026-03-17 18:37:00,entered,0.72
GEO000447,P00779,LOC0156,2026-02-26 19:39:00,stayed,0.72
GEO000448,P00153,LOC0042,2026-05-01 21:11:00,seen,0.78
GEO000449,P00172,LOC0053,2026-06-28 20:47:00,entered,0.98
GEO000450,P00576,LOC0087,2026-08-13 03:19:00,entered,0.84
GEO000451,P00054,LOC0132,2026-07-12 20:37:00,seen,0.92
GEO000452,P00562,LOC0015,2026-03-25 04:12:00,stayed,0.7
GEO000453,P00252,LOC0071,2026-07-07 14:34:00,entered,0.96
GEO000454,P00859,LOC0072,2026-06-22 15:41:00,exited,0.71
GEO000455,P00915,LOC0158,2026-01-17 02:57:00,exited,0.93
GEO000456,P00853,LOC0073,2026-08-01 01:25:00,stayed,0.67
GEO000457,P00638,LOC0060,2026-02-28 12:51:00,seen,0.68
GEO000458,P00677,LOC0079,2026-01-24 01:32:00,stayed,0.81
GEO000459,P00420,LOC0106,2026-02-07 22:24:00,stayed,0.88
GEO000460,P00418,LOC0100,2026-01-28 01:25:00,seen,0.84
GEO000461,P00860,LOC0003,2026-05-04 04:56:00,stayed,0.89
GEO000462,P00293,LOC0070,2026-03-02 06:50:00,seen,0.79
GEO000463,P00880,LOC0071,2026-02-24 14:06:00,seen,0.7
GEO000464,P00105,LOC0126,2026-07-17 12:21:00,exited,0.7
GEO000465,P00330,LOC0110,2026-04-19 12:45:00,exited,0.91
GEO000466,P00950,LOC0133,2026-02-26 12:41:00,entered,0.87
GEO000467,P00299,LOC0001,2026-04-03 20:35:00,seen,0.67
GEO000468,P00228,LOC0071,2026-08-23 00:12:00,exited,0.71
GEO000469,P00853,LOC0112,2026-06-19 20:48:00,seen,0.89
GEO000470,P00921,LOC0022,2026-03-06 21:45:00,seen,0.67
GEO000471,P00161,LOC0163,2026-07-08 17:09:00,seen,0.9
GEO000472,P00083,LOC0005,2026-05-21 00:22:00,stayed,0.73
GEO000473,P00474,LOC0142,2026-03-13 00:21:00,stayed,0.75
GEO000474,P00102,LOC0012,2026-03-02 18:55:00,stayed,0.91
GEO000475,P00558,LOC0115,2026-04-23 03:55:00,entered,0.81
GEO000476,P00895,LOC0007,2026-05-12 21:00:00,seen,0.78
GEO000477,P00853,LOC0167,2026-08-07 10:03:00,stayed,0.86
GEO000478,P00551,LOC0056,2026-03-04 15:10:00,entered,0.98
GEO000479,P00057,LOC0159,2026-04-16 12:13:00,stayed,0.66
GEO000480,P00417,LOC0137,2026-04-16 19:01:00,entered,0.78
GEO000481,P00779,LOC0017,2026-08-27 08:06:00,seen,0.88
GEO000482,P00871,LOC0054,2026-01-25 04:31:00,exited,0.77
GEO000483,P00371,LOC0088,2026-07-11 10:41:00,stayed,0.9
GEO000484,P00604,LOC0099,2026-05-01 11:47:00,stayed,0.93
GEO000485,P00645,LOC0014,2026-05-31 09:26:00,stayed,0.85
GEO000486,P00993,LOC0108,2026-01-26 17:07:00,seen,0.78
GEO000487,P00539,LOC0070,2026-08-14 04:44:00,stayed,0.75
GEO000488,P00583,LOC0059,2026-08-29 23:43:00,stayed,0.97
GEO000489,P00268,LOC0047,2026-03-10 21:20:00,exited,0.88
GEO000490,P00444,LOC0058,2026-08-05 03:47:00,entered,0.81
GEO000491,P00743,LOC0053,2026-05-24 04:25:00,stayed,0.72
GEO000492,P00194,LOC0138,2026-01-10 22:26:00,stayed,0.73
GEO000493,P00240,LOC0139,2026-02-14 13:43:00,entered,0.68
GEO000494,P00915,LOC0075,2026-08-25 20:08:00,seen,0.88
GEO000495,P00708,LOC0176,2026-01-13 14:49:00,stayed,0.94
GEO000496,P00981,LOC0095,2026-03-28 07:28:00,entered,0.98
GEO000497,P00275,LOC0113,2026-02-22 11:09:00,seen,0.75
GEO000498,P00279,LOC0064,2026-03-04 02:03:00,exited,0.72
GEO000499,P00281,LOC0158,2026-04-10 14:12:00,stayed,0.75
GEO000500,P00177,LOC0123,2026-05-28 18:21:00,exited,0.87
GEO000501,P00789,LOC0144,2026-04-07 06:39:00,stayed,0.98
GEO000502,P00694,LOC0072,2026-04-26 10:32:00,exited,0.98
GEO000503,P00426,LOC0127,2026-04-11 02:41:00,entered,0.88
GEO000504,P00542,LOC0150,2026-02-08 09:30:00,exited,0.83
GEO000505,P00493,LOC0111,2026-04-21 23:40:00,seen,0.9
GEO000506,P00365,LOC0180,2026-06-07 23:18:00,seen,0.89
GEO000507,P00954,LOC0014,2026-04-02 21:55:00,stayed,0.89
GEO000508,P00172,LOC0088,2026-05-04 12:07:00,entered,0.97
GEO000509,P00405,LOC0098,2026-05-10 05:07:00,seen,0.81
GEO000510,P00691,LOC0018,2026-04-06 19:58:00,stayed,0.76
GEO000511,P00896,LOC0063,2026-06-17 20:58:00,entered,0.74
GEO000512,P00340,LOC0013,2026-04-14 00:56:00,exited,0.76
GEO000513,P00225,LOC0032,2026-05-08 00:51:00,stayed,0.81
GEO000514,P00774,LOC0098,2026-08-13 00:25:00,exited,0.92
GEO000515,P00722,LOC0132,2026-05-30 07:13:00,entered,0.72
GEO000516,P00122,LOC0001,2026-08-28 18:14:00,exited,0.68
GEO000517,P00605,LOC0042,2026-03-12 00:50:00,stayed,0.84
GEO000518,P00596,LOC0083,2026-08-14 20:51:00,entered,0.73
GEO000519,P00906,LOC0138,2026-04-24 20:43:00,entered,0.77
GEO000520,P00031,LOC0158,2026-01-10 05:56:00,exited,0.97
GEO000521,P00749,LOC0134,2026-01-22 05:38:00,seen,0.86
GEO000522,P00422,LOC0039,2026-02-11 01:03:00,entered,0.91
GEO000523,P00717,LOC0169,2026-07-22 15:23:00,stayed,0.94
GEO000524,P00710,LOC0132,2026-03-21 00:27:00,seen,0.7
GEO000525,P00711,LOC0016,2026-05-20 15:01:00,seen,0.74
GEO000526,P00913,LOC0149,2026-08-16 12:35:00,entered,0.97
GEO000527,P00974,LOC0010,2026-01-04 07:24:00,exited,0.73
GEO000528,P00880,LOC0096,2026-07-04 21:21:00,stayed,0.66
GEO000529,P00417,LOC0088,2026-01-26 16:20:00,stayed,0.73
GEO000530,P00051,LOC0125,2026-06-19 10:42:00,stayed,0.86
GEO000531,P00366,LOC0016,2026-01-03 14:10:00,stayed,0.7
GEO000532,P00455,LOC0008,2026-07-25 10:18:00,exited,0.71
GEO000533,P00850,LOC0174,2026-04-18 05:42:00,seen,0.76
GEO000534,P00225,LOC0014,2026-07-13 08:46:00,entered,0.78
GEO000535,P00959,LOC0048,2026-06-23 14:15:00,stayed,0.82
GEO000536,P00912,LOC0040,2026-06-23 14:15:00,exited,0.66
GEO000537,P00350,LOC0142,2026-03-08 23:39:00,entered,0.96
GEO000538,P00215,LOC0028,2026-03-30 11:44:00,seen,0.98
GEO000539,P00934,LOC0110,2026-04-23 05:31:00,entered,0.79
GEO000540,P00127,LOC0097,2026-03-06 15:05:00,exited,0.96
GEO000541,P00603,LOC0122,2026-04-25 17:14:00,stayed,0.7
GEO000542,P00599,LOC0167,2026-04-29 08:02:00,entered,0.83
GEO000543,P00310,LOC0018,2026-04-04 03:50:00,stayed,0.88
GEO000544,P00578,LOC0072,2026-08-11 01:35:00,stayed,0.82
GEO000545,P00181,LOC0135,2026-02-20 09:16:00,seen,0.84
GEO000546,P00749,LOC0175,2026-02-17 06:42:00,exited,0.8
GEO000547,P00048,LOC0020,2026-05-04 14:11:00,stayed,0.92
GEO000548,P00507,LOC0023,2026-03-08 02:33:00,seen,0.89
GEO000549,P00812,LOC0008,2026-08-09 17:17:00,entered,0.97
GEO000550,P00565,LOC0179,2026-01-04 21:34:00,stayed,0.71
GEO000551,P00932,LOC0021,2026-06-16 14:22:00,entered,0.75
GEO000552,P00929,LOC0060,2026-02-08 13:22:00,entered,0.94
GEO000553,P00037,LOC0079,2026-06-04 03:24:00,exited,0.98
GEO000554,P00042,LOC0015,2026-07-06 20:58:00,seen,0.96
GEO000555,P00183,LOC0137,2026-04-21 08:47:00,seen,0.96
GEO000556,P00298,LOC0006,2026-03-15 08:07:00,entered,0.67
GEO000557,P00017,LOC0033,2026-05-22 19:42:00,exited,0.67
GEO000558,P00689,LOC0111,2026-01-18 00:30:00,exited,0.85
GEO000559,P00617,LOC0047,2026-07-02 22:23:00,seen,0.94
GEO000560,P00023,LOC0101,2026-04-23 15:38:00,entered,0.69
GEO000561,P00002,LOC0110,2026-02-18 01:25:00,entered,0.9
GEO000562,P00039,LOC0064,2026-03-11 00:09:00,exited,0.74
GEO000563,P00404,LOC0071,2026-01-03 22:11:00,seen,0.75
GEO000564,P00407,LOC0009,2026-02-05 10:29:00,entered,0.87
GEO000565,P00662,LOC0002,2026-08-23 22:09:00,stayed,0.77
GEO000566,P00164,LOC0157,2026-01-01 10:07:00,seen,0.74
GEO000567,P00166,LOC0135,2026-06-12 23:21:00,seen,0.76
GEO000568,P00692,LOC0035,2026-03-30 23:25:00,exited,0.87
GEO000569,P00398,LOC0124,2026-05-09 16:07:00,exited,0.84
GEO000570,P00462,LOC0064,2026-06-29 09:03:00,seen,0.69
GEO000571,P00297,LOC0058,2026-08-16 08:19:00,exited,0.88
GEO000572,P00857,LOC0031,2026-06-26 21:40:00,stayed,0.84
GEO000573,P00959,LOC0016,2026-03-03 12:34:00,stayed,0.95
GEO000574,P00472,LOC0034,2026-05-27 08:30:00,exited,0.77
GEO000575,P00680,LOC0040,2026-02-13 14:20:00,seen,0.93
GEO000576,P00624,LOC0110,2026-03-25 13:28:00,stayed,0.78
GEO000577,P00831,LOC0159,2026-08-15 18:57:00,seen,0.69
GEO000578,P00065,LOC0112,2026-02-02 14:16:00,seen,0.78
GEO000579,P00797,LOC0078,2026-08-17 23:50:00,entered,0.89
GEO000580,P00193,LOC0157,2026-05-13 16:48:00,stayed,0.74
GEO000581,P00889,LOC0044,2026-08-21 08:12:00,entered,0.69
GEO000582,P00257,LOC0112,2026-02-16 04:36:00,entered,0.91
GEO000583,P00364,LOC0102,2026-02-11 16:49:00,exited,0.85
GEO000584,P00936,LOC0159,2026-08-13 12:52:00,exited,0.9
GEO000585,P00747,LOC0066,2026-02-09 22:03:00,exited,0.9
GEO000586,P00405,LOC0083,2026-07-31 07:49:00,exited,0.86
GEO000587,P00095,LOC0005,2026-04-30 14:39:00,entered,0.65
GEO000588,P00117,LOC0090,2026-04-26 03:32:00,entered,0.81
GEO000589,P00643,LOC0044,2026-06-10 03:59:00,seen,0.79
GEO000590,P00099,LOC0140,2026-02-05 17:44:00,entered,0.82
GEO000591,P00605,LOC0158,2026-05-28 06:31:00,stayed,0.69
GEO000592,P00675,LOC0152,2026-05-07 00:18:00,entered,0.9
GEO000593,P00342,LOC0043,2026-07-14 01:46:00,exited,0.81
GEO000594,P00282,LOC0039,2026-06-28 07:22:00,stayed,0.99
GEO000595,P00340,LOC0023,2026-01-13 16:18:00,exited,0.97
GEO000596,P00020,LOC0117,2026-05-13 08:36:00,seen,0.7
GEO000597,P00407,LOC0006,2026-01-29 08:47:00,exited,0.66
GEO000598,P00105,LOC0041,2026-06-24 01:10:00,seen,0.96
GEO000599,P00278,LOC0070,2026-04-19 22:14:00,stayed,0.76
GEO000600,P00718,LOC0032,2026-01-10 08:15:00,stayed,0.96
GEO000601,P00912,LOC0101,2026-07-24 05:57:00,exited,0.87
GEO000602,P00458,LOC0117,2026-05-22 21:24:00,exited,0.94
GEO000603,P00794,LOC0150,2026-06-18 16:09:00,entered,0.86
GEO000604,P00348,LOC0084,2026-01-13 03:31:00,seen,0.81
GEO000605,P00664,LOC0116,2026-07-07 08:08:00,seen,0.82
GEO000606,P00492,LOC0133,2026-03-10 10:43:00,seen,0.95
GEO000607,P00953,LOC0106,2026-02-16 02:06:00,exited,0.78
GEO000608,P00455,LOC0032,2026-03-27 04:53:00,exited,0.67
GEO000609,P00344,LOC0071,2026-03-21 22:31:00,stayed,0.91
GEO000610,P00303,LOC0118,2026-07-24 17:37:00,exited,0.69
GEO000611,P00920,LOC0147,2026-03-15 11:21:00,exited,0.86
GEO000612,P00784,LOC0045,2026-07-23 04:19:00,stayed,0.84
GEO000613,P00093,LOC0141,2026-03-21 16:54:00,exited,0.98
GEO000614,P00146,LOC0026,2026-01-22 05:08:00,stayed,0.97
GEO000615,P00682,LOC0002,2026-07-04 11:44:00,exited,0.73
GEO000616,P00684,LOC0087,2026-03-07 11:18:00,seen,0.81
GEO000617,P00635,LOC0103,2026-08-03 22:56:00,stayed,0.81
GEO000618,P00647,LOC0005,2026-05-15 06:10:00,exited,0.67
GEO000619,P00352,LOC0136,2026-01-21 19:07:00,seen,0.87
GEO000620,P00130,LOC0110,2026-08-30 20:12:00,seen,0.93
GEO000621,P00198,LOC0037,2026-02-28 03:04:00,seen,0.88
GEO000622,P00853,LOC0123,2026-02-14 05:50:00,entered,0.71
GEO000623,P00179,LOC0133,2026-03-17 18:40:00,stayed,0.77
GEO000624,P00249,LOC0008,2026-07-23 12:12:00,stayed,0.89
GEO000625,P00864,LOC0062,2026-07-18 11:28:00,entered,0.71
GEO000626,P00487,LOC0117,2026-03-06 07:39:00,exited,0.69
GEO000627,P00228,LOC0065,2026-07-17 20:01:00,seen,0.96
GEO000628,P00888,LOC0091,2026-04-20 10:57:00,stayed,0.74
GEO000629,P00033,LOC0152,2026-05-17 04:50:00,stayed,0.87
GEO000630,P00462,LOC0016,2026-08-23 17:29:00,entered,0.68
GEO000631,P00834,LOC0108,2026-03-01 18:01:00,entered,0.81
GEO000632,P00807,LOC0157,2026-01-04 10:19:00,seen,0.68
GEO000633,P00334,LOC0114,2026-01-05 06:41:00,exited,0.94
GEO000634,P00614,LOC0074,2026-02-22 11:31:00,entered,0.86
GEO000635,P00007,LOC0070,2026-06-15 08:55:00,entered,0.87
GEO000636,P00192,LOC0107,2026-08-27 05:49:00,entered,0.8
GEO000637,P00323,LOC0097,2026-02-22 15:36:00,entered,0.82
GEO000638,P00598,LOC0154,2026-06-13 07:42:00,seen,0.86
GEO000639,P00396,LOC0067,2026-01-13 17:01:00,exited,0.74
GEO000640,P00967,LOC0176,2026-07-13 11:00:00,entered,0.8
GEO000641,P00383,LOC0143,2026-02-16 21:05:00,entered,0.93
GEO000642,P00107,LOC0030,2026-05-25 01:06:00,seen,0.83
GEO000643,P00944,LOC0140,2026-05-10 10:55:00,stayed,0.93
GEO000644,P00074,LOC0086,2026-05-28 11:46:00,entered,0.76
GEO000645,P00653,LOC0152,2026-03-10 01:55:00,stayed,0.9
GEO000646,P00129,LOC0086,2026-07-07 14:50:00,seen,0.89
GEO000647,P00706,LOC0173,2026-07-14 10:14:00,exited,0.7
GEO000648,P00645,LOC0142,2026-07-22 17:08:00,stayed,0.83
GEO000649,P00497,LOC0108,2026-08-01 11:21:00,stayed,0.86
GEO000650,P00044,LOC0022,2026-03-10 20:26:00,entered,0.84
GEO000651,P00099,LOC0046,2026-03-07 15:42:00,exited,0.89
GEO000652,P00501,LOC0158,2026-05-24 20:08:00,entered,0.81
GEO000653,P00219,LOC0170,2026-06-18 02:45:00,stayed,0.69
GEO000654,P00955,LOC0049,2026-05-17 14:37:00,seen,0.78
GEO000655,P00788,LOC0123,2026-07-30 16:24:00,exited,0.69
GEO000656,P00250,LOC0067,2026-05-27 02:48:00,exited,0.98
GEO000657,P00985,LOC0075,2026-02-08 17:08:00,entered,0.91
GEO000658,P00970,LOC0054,2026-07-09 22:39:00,exited,0.98
GEO000659,P00708,LOC0022,2026-08-25 09:52:00,seen,0.69
GEO000660,P00536,LOC0113,2026-08-19 01:03:00,stayed,0.73
GEO000661,P00747,LOC0038,2026-06-07 15:05:00,entered,0.83
GEO000662,P00335,LOC0137,2026-01-27 01:46:00,stayed,0.78
GEO000663,P00756,LOC0102,2026-01-03 21:55:00,entered,0.82
GEO000664,P00487,LOC0011,2026-07-03 14:20:00,stayed,0.82
GEO000665,P00249,LOC0125,2026-06-25 17:40:00,entered,0.97
GEO000666,P00759,LOC0119,2026-03-25 07:40:00,seen,0.93
GEO000667,P00917,LOC0145,2026-05-07 17:40:00,seen,0.86
GEO000668,P00907,LOC0165,2026-01-24 16:40:00,entered,0.79
GEO000669,P00282,LOC0037,2026-07-01 00:31:00,stayed,0.73
GEO000670,P00701,LOC0088,2026-04-24 03:58:00,stayed,0.72
GEO000671,P00227,LOC0136,2026-05-16 05:32:00,entered,0.87
GEO000672,P00145,LOC0150,2026-03-04 19:23:00,entered,0.94
GEO000673,P00666,LOC0096,2026-08-19 06:43:00,stayed,0.98
GEO000674,P00230,LOC0132,2026-08-23 02:57:00,entered,0.95
GEO000675,P00893,LOC0144,2026-02-27 17:44:00,exited,0.85
GEO000676,P00446,LOC0099,2026-06-24 07:26:00,entered,0.87
GEO000677,P00209,LOC0069,2026-02-07 01:25:00,entered,0.84
GEO000678,P00626,LOC0067,2026-04-17 19:44:00,stayed,0.98
GEO000679,P01000,LOC0046,2026-03-13 18:10:00,seen,0.69
GEO000680,P00083,LOC0134,2026-07-11 00:49:00,exited,0.9
GEO000681,P00454,LOC0086,2026-01-12 13:20:00,entered,0.91
GEO000682,P00556,LOC0104,2026-07-07 14:34:00,entered,0.89
GEO000683,P00459,LOC0025,2026-02-04 16:06:00,stayed,0.73
GEO000684,P00954,LOC0005,2026-04-17 11:28:00,seen,0.99
GEO000685,P00902,LOC0110,2026-06-20 22:32:00,seen,0.98
GEO000686,P00895,LOC0157,2026-07-15 01:36:00,entered,0.94
GEO000687,P00990,LOC0145,2026-03-08 04:57:00,entered,0.84
GEO000688,P00143,LOC0109,2026-03-24 02:46:00,stayed,0.99
GEO000689,P00408,LOC0032,2026-04-27 20:05:00,exited,0.77
GEO000690,P00718,LOC0005,2026-05-24 02:31:00,entered,0.69
GEO000691,P00094,LOC0009,2026-01-24 15:17:00,seen,0.78
GEO000692,P00361,LOC0053,2026-03-25 13:34:00,seen,0.68
GEO000693,P00588,LOC0038,2026-06-10 14:26:00,entered,0.99
GEO000694,P00233,LOC0077,2026-01-13 14:26:00,seen,0.86
GEO000695,P00436,LOC0058,2026-04-21 10:08:00,stayed,0.86
GEO000696,P00665,LOC0026,2026-02-15 22:38:00,stayed,0.86
GEO000697,P00927,LOC0035,2026-03-28 15:04:00,entered,0.93
GEO000698,P00273,LOC0103,2026-08-22 05:47:00,entered,0.72
GEO000699,P00458,LOC0061,2026-08-03 10:07:00,seen,0.71
GEO000700,P00164,LOC0161,2026-08-21 19:40:00,exited,0.98
GEO000701,P00381,LOC0025,2026-08-18 21:28:00,stayed,0.66
GEO000702,P00634,LOC0049,2026-03-06 22:58:00,entered,0.76
GEO000703,P00249,LOC0046,2026-05-19 15:21:00,stayed,0.78
GEO000704,P00338,LOC0112,2026-06-27 13:18:00,seen,0.74
GEO000705,P00837,LOC0072,2026-05-12 22:49:00,stayed,0.8
GEO000706,P00875,LOC0088,2026-01-02 18:48:00,seen,0.76
GEO000707,P00661,LOC0131,2026-04-23 17:56:00,entered,0.71
GEO000708,P00511,LOC0121,2026-08-09 21:42:00,stayed,0.78
GEO000709,P00724,LOC0012,2026-07-27 03:27:00,entered,0.89
GEO000710,P00988,LOC0024,2026-02-12 15:31:00,exited,0.88
GEO000711,P00040,LOC0116,2026-05-30 16:33:00,exited,0.92
GEO000712,P00184,LOC0071,2026-04-23 06:05:00,entered,0.68
GEO000713,P00951,LOC0022,2026-02-10 11:13:00,stayed,0.94
GEO000714,P00704,LOC0093,2026-04-17 05:24:00,entered,0.84
GEO000715,P00275,LOC0102,2026-07-30 12:45:00,seen,0.74
GEO000716,P00630,LOC0058,2026-01-05 06:08:00,exited,0.82
GEO000717,P00974,LOC0112,2026-04-18 09:02:00,entered,0.99
GEO000718,P00377,LOC0147,2026-01-31 06:12:00,exited,0.93
GEO000719,P00810,LOC0042,2026-04-14 21:24:00,seen,0.9
GEO000720,P00177,LOC0028,2026-01-05 12:24:00,stayed,0.87
GEO000721,P00478,LOC0140,2026-01-21 16:18:00,exited,0.76
GEO000722,P00560,LOC0102,2026-05-14 10:33:00,exited,0.79
GEO000723,P00599,LOC0017,2026-06-02 10:16:00,stayed,0.7
GEO000724,P00886,LOC0072,2026-01-09 23:05:00,entered,0.71
GEO000725,P00893,LOC0061,2026-07-12 02:07:00,entered,0.74
GEO000726,P00147,LOC0005,2026-06-26 11:14:00,exited,0.78
GEO000727,P00108,LOC0100,2026-07-31 19:24:00,seen,0.78
GEO000728,P00556,LOC0138,2026-05-04 09:12:00,exited,0.84
GEO000729,P00401,LOC0170,2026-02-07 22:09:00,exited,0.74
GEO000730,P00419,LOC0134,2026-06-28 17:54:00,stayed,0.89
GEO000731,P00788,LOC0086,2026-03-04 00:27:00,entered,0.7
GEO000732,P00245,LOC0029,2026-01-02 06:19:00,stayed,0.87
GEO000733,P00621,LOC0083,2026-05-15 11:36:00,stayed,0.85
GEO000734,P00223,LOC0130,2026-06-09 15:11:00,exited,0.68
GEO000735,P00526,LOC0105,2026-08-23 11:55:00,exited,0.91
GEO000736,P00045,LOC0040,2026-07-06 06:38:00,seen,0.86
GEO000737,P00606,LOC0105,2026-01-16 19:11:00,seen,0.77
GEO000738,P00775,LOC0013,2026-03-25 07:08:00,seen,0.89
GEO000739,P00558,LOC0044,2026-03-20 02:06:00,entered,0.96
GEO000740,P00187,LOC0130,2026-06-07 14:43:00,exited,0.7
GEO000741,P00430,LOC0040,2026-04-05 04:22:00,exited,0.69
GEO000742,P00992,LOC0124,2026-06-06 08:38:00,stayed,0.67
GEO000743,P00907,LOC0081,2026-03-16 17:34:00,seen,0.88
GEO000744,P00842,LOC0158,2026-02-09 22:01:00,seen,0.97
GEO000745,P00147,LOC0102,2026-07-30 08:32:00,seen,0.97
GEO000746,P00326,LOC0149,2026-05-16 07:54:00,exited,0.78
GEO000747,P00219,LOC0139,2026-06-08 00:17:00,seen,0.96
GEO000748,P00420,LOC0168,2026-05-08 08:25:00,seen,0.71
GEO000749,P00868,LOC0126,2026-01-02 17:35:00,seen,0.7
GEO000750,P00003,LOC0008,2026-08-08 09:32:00,entered,0.8
GEO000751,P00174,LOC0102,2026-05-07 16:04:00,seen,0.82
GEO000752,P00697,LOC0012,2026-03-06 02:30:00,seen,0.96
GEO000753,P00515,LOC0100,2026-08-25 05:06:00,seen,0.93
GEO000754,P00384,LOC0141,2026-07-03 20:56:00,exited,0.89
GEO000755,P00079,LOC0019,2026-03-30 18:17:00,stayed,0.96
GEO000756,P00098,LOC0173,2026-08-30 03:01:00,stayed,0.99
GEO000757,P00604,LOC0035,2026-01-19 08:20:00,seen,0.71
GEO000758,P00791,LOC0047,2026-02-01 10:41:00,stayed,0.83
GEO000759,P00512,LOC0159,2026-08-22 23:13:00,exited,0.85
GEO000760,P00428,LOC0145,2026-01-16 20:37:00,stayed,0.89
GEO000761,P00974,LOC0065,2026-04-17 11:45:00,exited,0.73
GEO000762,P00997,LOC0123,2026-03-11 01:31:00,seen,0.78
GEO000763,P00901,LOC0120,2026-02-13 17:51:00,entered,0.99
GEO000764,P00706,LOC0052,2026-03-08 14:52:00,stayed,0.82
GEO000765,P00515,LOC0018,2026-03-02 05:35:00,seen,0.77
GEO000766,P00432,LOC0155,2026-07-16 19:16:00,exited,0.91
GEO000767,P00004,LOC0089,2026-06-13 14:30:00,exited,0.69
GEO000768,P00299,LOC0122,2026-01-25 17:43:00,stayed,0.77
GEO000769,P00177,LOC0060,2026-06-14 19:55:00,seen,0.71
